story,Crime_0,Crime_1,Crime_2,Crime_3,Crime_4,Crime_5,Crime_6,Crime_7,Crime_8,Crypto/net_0,Crypto/net_1,Crypto/net_2,Inflation_0,Inflation_1,Inflation_2,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Public services_0,Public services_1,Public services_2,Public services_3,Public services_4,Public services_5,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8
42ea693af98f592ca42b82e93dc23edb945e4033,,,,,,,,,,,,,,,,0.047912350489630585,-0.179186530644536,0.026394059050120534,-0.09730598711524557,0.13042611183401118,-0.06709312089238208,0.19865348466778057,-0.0801484064320314,-0.034495531311347284,0.09433944649208899,0.033241706663669233,0.16304405046329115,-0.13983254748903592,0.08997289985499016,0.9282597513313178,-0.15521468115163292,0.20488104101267945,-0.031138000635796442,-0.22611263848417848,-0.09749799453153221,,,,,,,,,
42eabf15408ffdda000e65ac52e47173ac4ce83d,,,,,,,,,,,,,,,,-0.11832419945979285,-0.17249071575424557,-0.03203723084184735,0.08838758219486628,-0.09291114355463832,0.027761163723915194,-0.009586501032184185,0.17222196904544124,0.007432467245084878,0.16010057038542483,-0.1894882922437945,0.05141672992391309,-0.13505704821153658,-0.3234868331886903,,,,,,,,,,,,,,,
42fcb37f84633738d567c8e97df2e6786a618d63,,,,,,,,,,,,,,,,-0.08907416359088158,-0.392127555394752,0.05577437562781246,-0.562007474275142,-0.16605136300911957,0.2373952373900143,-0.039848019047978425,0.10846379947504318,0.1064115400167937,0.0574633107909206,-0.30483924152875763,-0.011200805760238323,0.0464315237670039,-0.1372116865822253,,,,,,,,,,,,,,,
434f2cfcbe0d1cebf3b4294f23decf9945126f18,,,,,,,,,,,,,,,,0.15538700553965598,-0.25922864318523997,0.13089374350420843,-0.1606090334690072,0.039003965569849516,0.024718368265257987,0.08675847617475904,0.04168856094489305,0.04139072358090354,0.040997289591766156,-0.2129046720493312,0.15539677135349386,0.42878570879516625,-0.0862499864045123,,,,,,,-0.23302022460943686,0.029287022377287926,-0.15360859584007128,0.18604595439116903,-0.2963322124243627,-0.35144701731966027,0.196788792867288,-0.16223814757993502,-0.4864068286208758
4369e48703e1d72060dc7ff83de9fa11708351bd,,,,,,,,,,,,,,,,-0.17634048721571263,-0.6613602914359673,0.21853008166219676,0.25580843175682605,0.5696181786826432,-0.2686545179190521,0.11548128560290116,0.2084990025681962,0.024266411890866382,0.14852653504709018,-0.10562022975193515,0.3833158070145938,0.06197484837122229,-0.5863185931334538,,,,,,,,,,,,,,,
43773fa2bbbbc15c71fb417e8d80297e022b1e2d,,,,,,,,,,,,,,,,-0.11130836434872152,0.07719946179625553,0.019304477302942546,0.4541776035209445,-0.15829094954363737,-0.07022671877097866,-0.28528090602894995,-0.03873961845998262,-0.0087949617967186,0.17623595748528426,0.5631047485275099,-0.5059657417615945,0.050870042132886116,-0.19559588476622097,,,,,,,,,,,,,,,
43dd89ed21e9ff6679edc7de50bf9c7de61b273c,,,,,,,,,,,,,,,,-0.11475122379754085,-0.18931131076995172,-0.02614479574486004,0.022756183059921224,-0.041242865691349044,-0.014040667997986808,-0.20359084729184868,0.020868924651788145,0.002451367405618456,0.05092445188163233,-0.06613143328844907,-0.013793672398752984,0.2803349888750786,0.6745178483495378,,,,,,,,,,,,,,,
440241b7edabd738a018c1ff5ea62a39df832e89,,,,,,,,,,,,,,,,-0.17407450328367444,-0.4161250934117713,-0.04184954079853811,0.6181509318707054,0.11631919004845684,-0.15383565851112688,-0.054092539165995206,0.20643142744784015,-0.12391725954359176,0.1758844278877232,-0.20979536485439898,0.17178935272629237,-0.22826797652758093,0.13736562153175896,,,,,,,,,,,,,,,
442342fbd8a1d26ff90120a23839a8057ac5eacd,,,,,,,,,,,,,,,,0.501506046750491,-0.37321442633241547,-0.05269243615740284,0.6255024804647525,-0.3621685818064986,0.18252625674200842,0.11871503923638957,-0.13318315542257142,-0.06670870206630297,-0.036663015525976186,0.0017886162354863251,-0.10326225242669718,-0.05756635711598084,-0.4622267556966587,,,,,,,,,,,,,,,
4427b4f09c1fb7c6d5a9e2258a04be733bd86875,,,,,,,,,,,,,,,,-0.014270138823273167,0.9766862065846039,-0.1660241415847701,-0.4396876717193163,-0.07586638401624753,-0.05768605011915883,-0.27593833797477874,-0.004114195685818272,-0.23452078233376272,-0.006574819920318706,-0.5252181967102237,-0.2970948063051775,-0.9253462358383031,-0.2121979916822505,-0.3433768264250377,0.20002558654672722,-0.3475281602143259,-0.0933529644847903,0.5057154302001201,-1.0129321213750193,,,,,,,,,
444dc68a69126e8f8f3dbaa1d8ada3025b291363,,,,,,,,,,,,,,,,-0.08415714152318705,0.04943802136352477,-0.10048304871678596,0.0735895655693592,-0.07363029977320877,-0.1111873315497104,-0.4022523833413201,0.15969779919501384,0.0896835436618419,-0.017706239012635558,0.5856696897927791,-0.60832777136238,0.176316530332995,0.025762931669462516,,,,,,,,,,,,,,,
4457c913a30d4ad2db223c9a122a1229c0cba541,,,,,,,,,,,,,,,,-0.07723012928146301,0.12587659641978716,-0.026833332816632704,-0.27326873467155827,0.008715632894276903,-0.034635799042162164,-0.08796494178426995,0.015562505253533228,-0.07184535293623813,0.11601243340046637,-0.3311901099757918,0.20145329924596259,0.060758089071330325,-0.17887461980436256,-0.14975904205826857,1.0454571778512556,-0.2633945143428986,-1.069989889368995,0.46822132747078715,1.2537678013515217,,,,,,,,,
44b59f3c6607f118497ac0edf81b847393baa4ad,,,,,,,,,,,,,,,,-0.10954414254016984,-0.07483758367130489,-0.05756571015655425,0.10422204646733414,-0.036465188788080805,-0.05165937485806041,-0.1578386277124502,-0.28105873943877024,-0.06110633681649891,-0.12960695955425774,0.08123989148028116,0.07436245078259722,-0.15653768206079932,0.17076818476262984,,,,,,,,,,,,,,,
44be47af70a9bf29eb4aeafab067f56fdb576243,,,,,,,,,,,,,,,,-0.09522154983141984,-0.22754811762571944,0.0004356492852320971,-0.1135890938239289,0.39386891181075306,-0.1138549345962319,0.9802019104973154,-0.3421671581415879,0.6603904424840062,0.17666048634282489,0.03508576351792974,-0.10445400551398196,-0.1454932654941888,-0.012319427632153204,,,,,,,,,,,,,,,
4537a9af5025cc967fe00f588f6e350efa34bc67,,,,,,,,,,,,,,,,-0.09529296252458877,-0.04418161495158695,-0.08137697966340754,0.5609967232704491,-0.10817032522068208,1.9245303232037805,0.4614326252095343,0.5523845465643987,0.06837861573352678,-0.14734720651138838,-0.4326469048428946,1.1144935376474474,4.810658711752359,4.668819728406736,,,,,,,,,,,,,,,
453f3aefe8178b4425d4177c46d1d22abeb19dc3,,,,,,,,,,,,,,,,0.8427213930058819,0.24314041043032503,-0.144350493714192,0.4929645964075819,-0.23299284471331658,-0.09321084171182598,-0.0934660456908079,0.4103562331948241,-0.2629569799137943,-0.09072177129226165,0.3922868722184419,-0.479862922322731,-0.40964297883408085,-0.10669256474795495,,,,,,,,,,,,,,,
455924ffc48520d427f2f82c1d2a92d72d521a8e,,,,,,,,,,,,,,,,-0.07160694642650084,0.5958013412787456,-0.12082007569517095,0.15508317521925394,-0.09332235670113116,-0.2606806676237179,0.20742869046702045,0.3569457242280583,-0.3214686646796247,-0.2902278408994062,0.37144047524576207,-0.05644545508780085,0.10572131168503208,0.017420803979382882,,,,,,,,,,,,,,,
455f600152d4f8969082c89a0a1eb9296dc2cae8,,,,,,,,,,,,,,,,0.016130490738284185,-0.26352093301608903,-0.0052767625758694415,0.1494973487070412,0.046360714615742545,-0.06865076087872453,-0.048449135089501556,0.07632529124357654,0.17368097539209898,0.10594749697374817,0.04847636577759575,-0.11671302723772431,-0.053112537827729046,0.12247269950194045,-0.20401973541968194,-0.5627185026578866,0.1939821129396138,-0.00793417590647495,-0.21386337036074207,0.25558831644633373,,,,,,,,,
455ff894ede19e9f37bcbcf9a4ead44115468388,,,,,,,,,,,,,,,,-0.13364806990518555,-0.6791131861834958,0.03280842127936041,0.22855013832310095,0.18291768430355965,0.21198135260328219,1.8368570918178493,-2.601648965435924,-0.23097182182085185,-0.7200258791025824,0.49567027224420235,-0.4751752955706106,-0.2524213563888557,0.15082783178117826,,,,,,,0.1071786494197026,1.0395417795748287,-0.13756923223195194,-1.080562416254336,-0.1308401384364469,0.1374830052832676,0.40633908643133987,0.6341225370330218,0.39707191977044104
45816c0076246c90152b06535aac84615b321249,,,,,,,,,,,,,,,,-0.10678557710192424,-0.2507086392891633,-0.0005489694380987856,-0.22185493601353257,0.2647665260999673,-0.11472762928310924,0.25429891136948146,-0.14123957416904484,-0.023004500300062635,0.3424757830962103,0.032538672391275114,-0.09400084824962596,0.12456442224005851,0.011769459037429045,,,,,,,-0.3293136514621448,-0.15725371849710582,-0.02030017183859754,-0.009798343119974177,-0.07061363322938559,0.17091694566961566,0.1414069982387839,-0.14962457964836332,0.051109634857320896
462624e13dbce604e8a27a357c6c7fe3b72a4b3f,,,,,,,,,,,,,,,,-0.0466332166866875,0.7498091276460314,-0.19428849248487473,0.011554664699699851,-0.014152123120636217,-0.2247852112364461,-0.25641235980173654,-0.09499657435312372,-0.06393349773610048,0.28141291381888817,0.501947466579713,0.6020413051623253,-0.0627803077324961,-0.3817456142767487,,,,,,,-0.001368114879925916,0.709891842618949,-0.27893668197407107,-0.09531219989019263,-0.5863211314635682,-0.1374731891973462,-0.124498329912745,-0.2102104511970581,-0.9861823517489553
4640caf3dcf8bf400b9e5f94f3aeab7e19f059b6,,,,,,,,,,,,,,,,-0.11891107694708099,-0.2880189319891851,-0.01159167688720399,0.0643302081577577,-0.039295575202873315,0.048021646518881064,-0.21018426635127796,0.07236427493076246,0.06045549025497263,0.15685678200752243,-0.2743845045871174,0.002901290910359857,-0.08007176141076644,0.2993796654667533,,,,,,,,,,,,,,,
464496b61b16fd7d836ceaf2790a7ba44c07a615,,,,,,,,,,,,,,,,-0.061836658209179385,0.20674062193872844,-0.009167638410938699,-0.3355074103364223,0.05829828125947124,-0.09182319316687333,-0.20479297730640791,0.06067820000765775,0.028407782835829853,0.0316444167947644,-0.05708359938311476,-0.16781599058356744,-0.11623778388749333,-0.07525928213883362,,,,,,,,,,,,,,,
46aef6db539d1e1450f7c836cd48c54983b8c5ae,,,,,,,,,,,,,,,,-0.0632894060830855,0.5360586923335099,-0.10755378844536494,-0.18713306457658682,0.09654171944899388,-0.20517201857485384,-0.17095981129076102,-0.034780085871282264,-0.21712498293550658,0.03736613621822034,-0.1685585877894432,0.23324768542578816,-0.41323233883477284,0.05385637014838553,,,,,,,,,,,,,,,
46da9d85aea9f18eaa59f1853bcb2cd22adceebc,,,,,,,,,,,,,,,,-0.1368072530711386,-0.38693893873111085,-6.230749041990394e-05,0.13952928245527124,0.2942927325449425,-0.1949126104984596,-0.10756903313420214,0.07264191790519473,0.2006934824031233,-0.03604498711817449,0.018016730526875233,-0.1038333957940589,0.1376445871709633,-0.06520510854077399,-0.2693196657818956,-0.39305254319752225,0.04043110284756559,-0.31828060264954827,0.13916361336166197,-0.2343821912318396,,,,,,,,,
470d7ada071fbf10f7ac9fa8f2d462262772988b,,,,,,,,,,,,,,,,-0.1628163980402403,-0.38442772182154505,-0.03314248579947711,0.40639702802903976,0.42164712994101977,-0.32677894226480014,-0.10371155122140943,0.3101391859607918,-0.053197879301089164,0.05464775764433419,0.1859643343313473,-0.08654729991479444,-0.014354425385406305,-0.1282905921025206,,,,,,,,,,,,,,,
47180e5e61a36aa99a5f1f79adbaba7958c3a315,,,,,,,,,,,,,,,,-0.08846312265121088,-0.25566809229553517,0.05108887451319433,-0.4911842412355708,0.12406676230466937,0.02077994946125541,0.1333823510047705,-0.06308796428593072,0.08663473595225225,0.163388256482391,-0.002415873295883782,0.007494543832454663,-0.08356722985709934,0.1708644132252061,,,,,,,,,,,,,,,
47482c56331998b5999b1e468b68f8ade0ec3ffb,,,,,,,,,,,,,,,,-0.11207461022086607,-0.18690342706816232,-0.04947345875964105,0.4115958272039359,0.5774502103942535,-0.5501665164253123,-0.0953435497224818,0.34946763511907014,0.015212501455197276,0.25993298381010205,-0.25959922787302836,-0.2671169976581649,0.597626592556481,-0.21247515324733113,,,,,,,,,,,,,,,
47949dfd5954af127ac3aae2459bb2147a4790c8,,,,,,,,,,,,,,,,-0.19248814236802428,-0.5059044915162781,-0.03291240196366252,0.6679808653384983,0.567167577750093,-0.45145034007665147,-0.05786694319380537,0.34371367856732915,-0.17591425069556818,-0.053901680694036946,0.14068802442172718,0.019014756213435815,-0.10423566864612915,0.22296308583603613,,,,,,,,,,,,,,,
47b82bfb15bfa00abb9ed405b9e2447cfaafa69e,,,,,,,,,,,,,,,,-0.13687998108122568,-0.33387699746872584,-0.011725789309492524,0.13551915662992275,0.09805549149119067,-0.06835725196783314,-0.1912723827001255,0.0966678151343809,0.010926258594726462,0.11197950238514359,-0.14390287230488155,0.056529270345624875,-0.18798651521077167,0.26622075888165664,,,,,,,,,,,,,,,
47d81d40fb35fd3c3fdd5eb1b09d4286b62c1607,,,,,,,,,,,,,,,,-0.1128437698307564,-0.1474985518059679,-0.025483739845690398,0.0060896199341363205,0.2725277618754892,-0.16945291426428796,0.07092925006885417,-0.07511747092806172,-0.11169727923629787,0.09775137707747326,-0.14926655445661682,0.09048562515803601,0.24655597169613547,0.28601255431666006,,,,,,,,,,,,,,,
483004a39c5fa7619eb8279603ac8228e6461874,,,,,,,,,,,,,,,,0.4842786916006995,-0.39933202589908373,-0.02366941043700903,0.6432644838237773,-0.04509909655160458,-0.08179672430855757,-0.11126237016881331,0.18570322120475247,-0.015428214999692299,0.216814467414106,0.053397375894936636,-0.05371440839700286,-0.031933246041015606,-0.1481633720418356,,,,,,,,,,,,,,,
483032b53b94dcc9f0e667261525ef9e1f644c9e,,,,,,,,,,,,,,,,-0.10838719893635235,-0.269573866685582,-0.010457239850881032,-0.11488564089882644,0.1366178860304821,-0.11143700017771006,-0.3075846098683108,0.017095522088286103,0.023592171321937805,0.045716945382995505,0.17467671543830668,-0.20564359593081222,0.17041952048371942,0.11868424366331289,,,,,,,,,,,,,,,
483e88ede8cf5a0105a8ce89481344f6b9eb41e0,,,,,,,,,,,,,,,,-0.11840774533841712,-0.3551205584488312,0.032820567937532345,-0.056667801191173685,0.0016070968922416774,0.03980415336441018,-0.011594035856128981,-0.12740499369881267,0.03653926535743181,0.0034885498556674545,-0.03958426355678325,-0.06529878748556782,0.0026212116652810868,0.027978911372349088,,,,,,,,,,,,,,,
484acb4fbf17d5639b075b66c700303435ba26b3,,,,,,,,,,,,,,,,-0.06868052776628114,0.654691136950102,-0.19737887336100232,0.2632960164495808,0.004717938372966312,-0.25107261961702626,-0.3351382753239052,-0.06988546537844971,-0.12241377362405795,0.2507108529045842,0.974811098956698,0.451008742626012,0.05305350032117334,-0.33804511936499376,,,,,,,,,,,,,,,
48546c25f11cf34a2a75ca1014126d5ad142e71f,,,,,,,,,,,,,,,,0.07271683261723756,-0.16479131833044605,-0.021579666181810613,-0.04135141837224897,0.15891838516777276,-0.15736712956967006,-0.008339214534834835,0.3229862825851515,-0.10983244780208008,-0.2864643348871488,0.19432343079297262,-0.0734645104991356,-0.044743977227931955,0.061992508015365544,,,,,,,-0.5019320155143744,-0.6343619180949156,0.10738008317854979,0.08634379073499038,-0.1394700436762702,-0.0232496575818111,-0.23722893794980826,0.3236871849347913,0.1307076072827733
4878345511e49d1184d3b1faebd0a33726e5c816,,,,,,,,,,,,,,,,0.7736819149524494,-0.14817239021851827,0.11153651154105446,-0.28642280045498325,0.05376194183284387,0.006303887397799505,-0.2061917965246787,0.0035802098108648557,0.10606394994851542,0.04464476794576833,-0.0018239809007234771,-0.0836246070305333,-0.07548793284927202,-0.2982205764259979,,,,,,,,,,,,,,,
4898f65d1ff297da8b318ccb257a652d21773aa5,,,,,,,,,,,,,,,,-0.0633043608245798,0.24327025949564843,-0.04875638030786758,-0.274832477211414,-0.02738773271230236,0.27183118598229433,-0.09592670473581834,0.04277453559558654,-0.07975121048327087,0.03942550482709936,-0.1276240861253498,-0.030600316601146125,-0.06191663883663758,0.03205369723562403,0.8395359609263152,-0.01389524988857886,0.07096840640268806,0.07407158848152436,0.049438998626580175,-0.07458696745981351,-0.005972171496698316,0.6935919143796236,-0.18936518561084933,-0.6541898870808103,-0.13441833960711203,0.005284554511739931,0.10921491394161001,0.0801267474995248,0.03866216933765833
48bdeb653d92bc323209e8ab5a47b77efa921e2c,,,,,,,,,,,,,,,,-0.10239462384228504,-0.09464402948165433,-0.03946990239590859,0.021847117322684968,-0.17297582694199817,0.045832625539219844,0.03191518046005817,0.13942034556316268,-0.002049682097428593,0.1882754246500304,-0.04331778363491806,-0.09996833951119209,-0.07453420170413079,-0.19356569073061233,,,,,,,,,,,,,,,
48e70597439ba48efcd1deb785bf78849229e5b3,,,,,,,,,,,,,,,,-0.056278059842887175,0.5937933113369211,-0.17074797906935707,0.6336817499862542,-0.38039006052849006,-0.16297995144889302,0.7333406765840854,-0.2430607601529318,0.6998058210939054,0.33872176118999986,-0.17569572716658272,-0.5325201413110631,0.5707000872651788,0.22925817137080576,,,,,,,,,,,,,,,
4928a285b85b52c68406e7e1c7926ea55b60e6aa,,,,,,,,,,,,,,,,-0.049992798350842055,0.8428393824646757,-0.19157852252417126,0.5737140137000384,-0.22121744265692336,-0.39662799613028416,0.0284061922838165,-0.2917500747586474,-0.1949143431665768,0.4962894772008697,0.4701192189207755,-0.9444793007018556,0.4269091403584499,0.04049403207824182,,,,,,,-0.08727227703063582,0.7057579014243557,-0.5713633205482609,-0.3776492139694111,-0.10534864670095871,0.1635899851769316,-1.1867428176044246,-0.1460194334818424,1.1950376624273242
49a8c1f3b78b5174cfe588299edbd083b51163fb,,,,,,,,,,,,,,,,-0.08879984623944678,0.015193990553190886,-0.030402756793165,-0.27834585821125946,0.18119617684337735,-0.19006734350450558,-0.04873520194061461,0.17884890093165945,-0.2000646391223208,-0.26372306554942126,-0.14188067363224513,0.07067820098203498,-0.2077483050935161,0.060307198763019015,,,,,,,,,,,,,,,
49a8d107dcc817158d500a1b82f8c32ec193abce,,,,,,,,,,,,,,,,-0.06216670613064969,0.1782600709576586,-0.059752342829577254,-0.1948010165240928,-0.16206116500824344,0.08491979645915859,-0.14260573499328588,0.06462691316268643,0.4855995864918392,-0.022672302459811607,-0.08355433084738757,-0.15553869620684227,0.028506846850933288,-0.007150371734334794,,,,,,,,,,,,,,,
49a9cdc80ac78cf6b79c14c83637d991668112fe,,,,,,,,,,,,,,,,-0.13027051156055539,-0.4220471840755148,0.003783936289640101,0.033738558175258296,0.14712003310936994,-0.08847058660717506,0.06297539864539149,0.04607936154797896,0.05902061789555992,0.25261842952204694,0.08240675466640056,-0.20837422003714648,0.030067576899564876,0.07721595817893358,,,,,,,,,,,,,,,
4a3914dbb14d1cee8c190b1a28a0041b53ad7e35,,,,,,,,,,,,,,,,-0.08844513134501508,0.15616226755734613,-0.10914836125320634,0.5364668178301754,-0.44790134691632844,0.2835966513507672,0.7181314847922936,-0.40605284929942154,1.3966568702459845,-1.3191435007334233,0.5005814396651628,-0.33524270946193463,0.1711174292367606,-0.07514184850667913,,,,,,,,,,,,,,,
4a3f7da10dd65e649f018609310b6cd04ec8f5b8,,,,,,,,,,,,,,,,0.2053143421861426,0.8224036748220436,-0.18202745997727932,0.27064161423444555,0.11024147833078879,-0.27235717014753724,-0.08032691354460261,-0.09966929354545012,0.3381188039726938,0.0446236541889125,0.2623417214004098,0.39299020823847747,0.4502898274743438,-0.17886578210155052,,,,,,,0.048226044356741576,0.9296038831442284,0.19699894091535766,-0.18484471019823062,-0.37607666680220214,-0.04542431389968693,0.16885541526218237,0.10629981777113806,-0.23285890829749364
4a6491a2c5e3c038e03d0801fd2b12da4aba7966,,,,,,,,,,,,,,,,-0.01203237784505931,1.4801041304931313,-0.2753626007002945,-0.05285048146133636,-0.04102025462224906,-0.22258541193423742,-0.33161651565553235,0.0478275890055122,-0.3548134513562809,0.10051757466774765,-0.7265622530831358,-0.5088119629339095,-1.3967471109005551,-0.24436090073838324,,,,,,,,,,,,,,,
4a700f1e79cdc81c0842834d473682a971159925,,,,,,,,,,,,,,,,-0.1288237971526412,-0.04596666929815436,-0.08139538170386978,0.36068417393931934,0.044942265179095185,-0.12992733509960028,-0.1933997298613904,0.12573788808336442,-0.006340696078913714,0.18605727807536684,0.16968001312197603,0.4513808244036038,-0.3455202960653763,0.0427756665256155,,,,,,,,,,,,,,,
4a7d7b2b1b056196a6c1eee0a639e602429a6090,,,,,,,,,,,,,,,,-0.15011183816815202,-0.49526838391102035,0.010640422208348049,0.1990808471618899,-0.05093745366440903,0.032562914707798575,0.058898165104996666,0.3487970891213719,0.09067803726156383,0.17866445446463447,-0.1996788192795521,0.06381075931419812,0.06274889322952429,-0.40314072743265544,,,,,,,,,,,,,,,
4aa523cba155b530eb6c03190444555b9e83fa41,,,,,,,,,,,,,,,,-0.15386139372880178,-0.4524492219581766,-0.03342671331284653,0.6280564857124755,-0.691105455287288,0.3935612052449556,0.1381281930605837,-0.05884609118767186,-0.039975489068306246,0.012667331627881742,-0.22755331970336012,0.14298695237730055,0.1404046868519143,-0.0008969485501976018,,,,,,,,,,,,,,,
4aaac71e2f6ca243d0d39dd2b94a6170662199c2,,,,,,,,,,,,,,,,0.018419024940593495,-0.1654427451743288,0.013388031805940668,-0.2965610090643569,-0.15961833176814347,0.1367346888095962,-0.12652825438367668,-0.10903131591242636,-0.0048040372172138595,-0.10347006141378719,-0.03912496594769468,0.010783787759029825,-0.023167487392333843,0.041267446680193116,0.4611675645101583,-0.1137487944370521,0.10208955975727473,-0.22240292299167483,0.010568138705160006,-0.09883051150801678,,,,,,,,,
4b00d46d429719f4a4b23aa379abf11fe8063859,,,,,,,,,,,,,,,,-0.10396249165289768,-0.16000025522544462,0.010246950921989609,-0.04082002232518011,-0.08084430338877822,0.04255245910987967,0.12873652385905912,-0.09847864987459809,-0.06400769062830937,-0.029100959106771747,-0.040786552635678174,0.05777949472970014,0.06611193673512147,0.22753657445344594,,,,,,,,,,,,,,,
4b54e16fb35f704c028f8d9ba9eaa9ece8cc692f,,,,,,,,,,,,,,,,0.07913933421523398,-0.06979950024090596,-0.03134471453745422,0.20483267724359683,-0.34059060929220863,0.11187006226473478,0.25529821409952425,0.5966288581922782,-0.14634942227616543,-0.2859527064537371,0.0720110432007827,-0.03255791563046139,0.07598940402314343,-0.06207447068868679,,,,,,,-0.36982781259839737,-0.24782827833609974,-0.061782113460402605,-0.011802463958539537,0.016902633002478875,-0.1512095828464091,-0.3160196675403881,0.1419185187528588,0.12548623431737363
4b559c073d2aa7e7dec4d4028228847d2bd20dbc,,,,,,,,,,,,,,,,0.05702439271976142,0.7141516584240967,-0.16712342362819171,0.2544390426760833,-0.00431463282692056,-0.24222166365176043,-0.0676833612381124,0.0389446508271556,0.06558666250136172,-0.02322849489440371,0.08552636643384456,0.27771109251329906,-0.21233188532386188,0.029930240596367653,,,,,,,1.0283735821561428,0.07226818858303337,0.2801905416466187,0.12763494801931746,-0.12228398229940333,-0.07209930967866143,0.03713214362063593,-0.13227305720941065,0.04420232946463527
4b9c6ee3fda5a479fa5a977b89e7c0784e95a090,,,,,,,,,,,,,,,,-0.09621626435967795,0.36396448934068093,-0.08125532271170599,0.14759966124012486,0.08607208221098318,-0.16337049152929617,-0.254936395838071,-0.08220515123556248,-0.13565877909582535,0.18790864817288938,0.09815202916766659,0.004396180704009062,-0.11614597037025494,-0.15798717398470488,,,,,,,,,,,,,,,
4bab00370fe469663fa152406383ab5f1729a93e,,,,,,,,,,,,,,,,-0.1328979321327581,-0.40850036447394034,0.03564249233422597,0.19806138873690435,0.1006817130194811,-0.043227571987327025,-0.07452716616750096,-0.5212834904888675,-0.04453320012310218,-0.35111470701886655,-0.03849544864302747,-0.12179396479657938,-0.01731427671113325,0.03909993831595193,,,,,,,,,,,,,,,
4bc720ecc0580d61bfa5717ba06a51b60ee933c6,,,,,,,,,,,,,,,,-0.07164286890654699,0.3352714447837881,-0.09923133969599195,0.13784923127921944,-0.509295028261121,0.005817314616847014,0.13842484348967019,0.19515862485370222,-0.21838188992423763,-0.07683194487611986,0.05771268650291168,0.16437773726971025,0.3506923345596399,0.09726307067841104,,,,,,,,,,,,,,,
4bf52c485ed3c6273679a9db97ab9bf29df34f57,,,,,,,,,,,,,,,,-0.07325981347913596,0.26368840615946665,-0.08715780309141005,-0.09808326311250311,-0.027621068698349016,-0.20505903172615414,-0.2922514288022016,-0.042812613033309806,-0.008575660631745217,0.19298538545107174,0.3755154705725626,-0.3860019005627951,0.22198787173819046,-0.6904178907922659,,,,,,,,,,,,,,,
4c3c99dff372107fcdded6553d0cf8fc1c7dd4b5,,,,,,,,,,,,,,,,-0.1039155099683189,-0.13900179917896252,-0.03619922109372875,0.24946391116565717,0.057612388625413125,-0.0999875922403503,-0.17030574220999803,-0.8390369681962636,-0.0006001957766539521,-0.4463435829758426,0.037903090747331156,-0.24034273837145423,0.0012829649287205392,-0.0054681995670259964,,,,,,,,,,,,,,,
4c961c8356543136826d4aa0f2e71a3039c43847,,,,,,,,,,,,,,,,-0.10407071680763974,-0.1627403767462032,0.0024027946178877212,0.038195762013585925,-0.36424215341741883,0.2166540675521742,-0.01344649538705696,-0.09409703558343385,-0.015337511277729064,0.01573929101402753,0.0433311703576151,-0.0995900022421907,0.1339969726691938,-0.35506341490523186,,,,,,,,,,,,,,,
4cab98932dc126a2cc835abb99aa67652dde2de1,,,,,,,,,,,,,,,,-0.19579426507883466,-0.731080576166719,-0.03177073442437979,1.0138520690045967,-0.2697226201553154,0.09593060872025552,0.22834306734471865,-0.26536463763407075,-0.1848152609048737,-0.3493151986555005,-0.14150375827984898,0.05730440625140305,-0.03586631165984275,-0.13550848638918456,,,,,,,,,,,,,,,
4cc1523e315f4868c2b49aef190eb41ad8b99459,,,,,,,,,,,,,,,,-0.15917804385789516,-0.2700794933339734,-0.04685485979869789,0.6543034379407059,-0.282757097456116,0.01041740132977621,0.0015243468738486091,0.23917774765694413,-0.06979856390677493,0.23865288029343773,-0.22474109848126164,0.17384500239273623,-0.23746416549762156,-0.2719841572164527,,,,,,,,,,,,,,,
4ccdf451d1c22676a0cfb1c5e3ab036e69926bd8,,,,,,,,,,,,,,,,-0.10847886730889432,0.1733353620014568,1.090275075706133,0.40881884315253686,-0.11328000234973365,-0.04808302528796636,0.08065613471651097,0.24850082521454137,0.3152733187501674,-0.051837087937392175,-0.06534491331215334,-0.008273558603901665,0.13779830611582258,-0.3054794758060912,-0.13337449024108675,0.7095357051981971,1.0812497061774848,0.31186281012099176,-0.044169238503631386,0.06264112236621311,,,,,,,,,
4ce3a244f9be36e40274addc0fb371228dd048b1,,,,,,,,,,,,,,,,-0.10781576948398887,-0.052464518768547214,0.030043907412202777,0.2674921163373239,-0.09025541148315812,-0.0256614648665421,-0.2125727882332401,-0.08706602663444421,-0.03210981052056659,0.12314244469550976,0.4075866921671415,-0.24755019024251565,0.04413226247564187,-0.019290492665124847,,,,,,,,,,,,,,,
4d03566a06d5b93a3749dd616218fde0d237de36,,,,,,,,,,,,,,,,0.41203036000502546,-0.10116911266709185,0.0709131806884699,-0.40337931718366116,-0.08840675023757433,0.12463041669094674,-0.023403453299972198,0.13605402242480466,-0.018898524580571233,-0.2512517713124895,-0.08191704463548906,0.05742213392768598,0.2619156896207246,0.45786107489923517,,,,,,,,,,,,,,,
