story,Crime_0,Crypto/net_0,Crypto/net_1,Crypto/net_2,Crypto/net_3,Crypto/net_4,Crypto/net_5,Crypto/net_6,Crypto/net_7,Crypto/net_8,Crypto/net_9,Crypto/net_10,Crypto/net_11,Crypto/net_12,Crypto/net_13,Crypto/net_14,Inflation_0,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Politics_14,Politics_15,Politics_16,Politics_17,Politics_18,Politics_19,Politics_20,Politics_21,Politics_22,Politics_23,Politics_24,Politics_25,Politics_26,Politics_27,Politics_28,Politics_29,Politics_30,Politics_31,Politics_32,Politics_33,Politics_34,Politics_35,Politics_36,Politics_37,Politics_38,Politics_39,Public services_0,Public services_1,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8,Russia_9,Russia_10,Russia_11,Russia_12,Russia_13,Russia_14,Russia_15,Russia_16,Russia_17,Russia_18,Russia_19,Russia_20,Russia_21,Russia_22,Russia_23
643085b1bc7add1a5784739faab81d564872575c,,,,,,,,,,,,,,,,,,0.0003094312876501546,-0.00023975390439216868,0.0003956965666851522,-0.0004488794623556953,0.0002816523510661541,-0.000582258952584309,-0.0006460716326515255,0.0003203761232503721,-0.0004546310461306699,0.00023533261854827292,0.00033492588953599236,0.00030235478835620623,-0.00023157242303565288,0.00048280900157737056,-0.00022646731863133922,0.0004703410694177477,-0.0005587288312094262,0.00038850890354217833,0.0005129722463781113,-0.0005835303486260047,0.000346254423072189,-0.00034208907670415324,0.0004921096037546185,-0.00040299277446341134,-0.00041515963367626707,0.0004207708458048526,0.00038212299716289873,-0.0006808801516184841,1.653093723154833e-05,0.00027678688118583036,0.00046385340644518536,-0.00020528465931162875,-0.0003745420719647653,-0.00012207772360278894,0.000460403080659101,-0.0004811504417744179,-0.0005619880970586591,-0.000432217169640627,0.0002427608668920421,0.0005033308873807279,,,,,,,,,,,,,,,,,,,,,,,,,,
64517d01279fd953e3f31f2bee8b3e7cfc50f936,,,,,,,,,,,,,,,,,,-9.511820759620243e-05,0.00011690806819266145,-0.00012860073013238552,0.00013710653785879408,-0.00011958834424721397,0.0002960038414976337,0.00026241420926506956,-0.00023078416675098622,0.00027231290125121843,-6.221757896761446e-05,0.00037615691278980977,-0.00024052824600265558,0.0001018351784544128,-0.0002469859034425801,0.00011700762720995257,-0.00016890892732723267,0.00026112579589508363,-0.00019722018610467704,-0.00023742705600012144,0.0002456427494462285,-0.00011127252478045692,0.00018447082948123408,-0.00024173461353116572,0.00012364100585652617,0.00019590118556323498,-0.00026550840894200094,0.00010044915371665492,0.0003467762913237143,-2.4734270453878284e-05,-0.00023743249818784654,-0.00012475981014039086,-0.0004360666554805515,0.00017077457565843005,0.00017515201858879286,-0.00035895446059385806,9.745301198011347e-05,0.0003357329751412577,0.00032094350138192466,0.0006127546251557465,-0.0003926869574623125,,,,,,,,,,,,,,,,,,,,,,,,,,
64bc78166c141c5b8d2b2759969046a641157c47,,,,,,,,,,,,,,,,,,8.998055071080281e-05,-6.546506982237779e-05,0.00011905991546430357,-0.00012056139531278569,9.034084679043622e-05,-0.00020664957117846476,-0.00022030282843064924,0.00010498521912686166,-0.00013143624577648843,8.281245287122969e-05,2.0852052221471257e-05,9.314341522380219e-05,-9.189632971405811e-05,0.00014500989548432556,-6.075389131649986e-05,0.0001531181669279801,-0.00018154102966027477,0.00014702435616377674,0.00016918527530559494,-0.00019243500924467647,7.876671667885551e-05,-0.00010347323921505592,0.0001640802019536361,-0.00013130006286224885,-0.00018130089204646075,0.00017571169598993978,6.397680591402636e-05,-0.00024153052480181594,1.9568108158632976e-05,0.00014336141449151126,0.00014551446110669692,1.0214321113629428e-05,-0.00011637949148479243,-6.585783824058118e-05,0.00015861202982646045,-0.00017815740085256216,-0.0001454372641193323,-0.0001886878948756795,-2.1349872397671642e-05,0.00020941839709443893,,,,,,,,,,,,,,,,,,,,,,,,,,
64d55359cba6ef465151035cff381f69dcea8274,,,,,,,,,,,,,,,,,,-0.000491177593955609,0.0004191642283943092,-0.0007237022759515981,0.0007887606508476318,-0.0006279026385831131,0.0014277016889812557,0.001540302419770127,-0.0007236903331801579,0.001035086152215829,-0.0005653818670933143,-0.0005235386643623061,-0.0006216094377275263,0.0005992601350217611,-0.0011969431683822545,0.000635973525364599,-0.0012347976214245751,0.0016369166140707374,-0.0009050017228419589,-0.0016528167720419665,0.0018103248517212806,-0.0011035011044412558,0.0010686245401786464,-0.0016358611322872217,0.0012136688906022536,0.0015226431472368952,-0.0014771601826480008,-0.0010455897698299615,0.002477828670698276,-8.576611200168541e-07,-0.0014334795153811072,-0.00175544937473861,0.00024132189178772967,0.0013196140783721527,0.0007750148781089515,-0.0023479513758881323,0.002055973186579362,0.002685011014023568,0.0025699679886302387,-0.0005642464262468548,-0.0026745332262806294,,,-0.0012573212683268924,-0.009614010710799967,0.000577116503750876,-0.0009655797999799276,0.00243441821461896,-0.0018186946176262505,0.00020114010417608165,-0.0007142256870275626,-0.002523255742577088,0.003672704053596716,-0.001592006166586485,0.0001864078934398102,-0.0067968318507895305,0.0011429895305466605,-0.0010507400122381958,0.001380401984375647,-0.007339224937406704,0.005600126279238691,0.0012428363029858241,0.005781286566649685,-0.0017982697239137743,0.000592860841239306,-0.0014103639977847198,0.002747251288942077
650e73f6f430710e9a00b424baaa135a41c0769e,,,,,,,,,,,,,,,,,,0.0005679597342394641,-0.00045671700396054634,0.0006193874968097341,-0.0006695241170196209,0.00042185861575336496,-0.000759540464005444,-0.0009108043520334935,0.0003337859229933691,-0.000545582238192035,0.00036651326123675803,0.0008359689967555821,0.0002597802732375696,-0.0002909094529706861,0.0007348563228087056,-0.00041102635129748935,0.0005902112009085073,-0.0007705575467248863,0.0004384811630038613,0.0006736453684024158,-0.0007651042624021466,0.0005089398367388402,-0.0004667886046789826,0.0006948987452784552,-0.00047966803824031146,-0.0005289385213917934,0.0004820296700596597,0.0006035455910187008,-0.0008374966639555778,3.4774011984959143e-07,0.0003653938122059107,0.0006940464668835041,-0.0005473497098739716,-0.00042185482458252584,-7.935128061677609e-05,0.0007155237131754172,-0.0006549567547505324,-0.0005492793277033763,-0.0005517310221119817,0.0006022925915461267,0.0006101177382195559,,,,,,,,,,,,,,,,,,,,,,,,,,
655328932adb9007aacb52e32864284085eaac4b,,,,,,,,,,,,,,,,,,0.0001250190128064987,-0.00010643002012839703,0.00015008157715760701,-0.0002101795260152227,0.00011721251039158327,-0.00025308701416170516,-0.0002743185144348458,8.883951611342371e-05,-0.00015993611626689082,0.00011274596801669209,0.00019876481798114195,0.00012938911376257525,-0.00010167970013585519,0.0002212157266199248,-0.00014484379209945408,0.00020867920080621315,-0.0002557875290078063,0.0001382139408902979,0.00022873246074478875,-0.0002759553893994259,0.00022150812914950615,-0.00017832651183244408,0.0001976880577162097,-0.0002087538212899552,-0.0001821883410917345,0.00017327538555323742,0.0001581418525522794,-0.0002964287338540927,-3.387613397798555e-05,0.00012409521696193524,0.00022296208059974514,-9.589672875041878e-05,-0.0001121352184924794,-5.702395753941439e-05,0.00019525619195709973,-0.00020429845782000722,-0.0002627185040695477,-0.0002935864236350994,0.00013437677098986528,0.00029685525790882847,,,,,,,,,,,,,,,,,,,,,,,,,,
655af689178652785916329166034168a96139ff,,,,,,,,,,,,,,,,,,0.0004258733054281333,-0.00030397761208225286,0.0005162666859985425,-0.0005801381566465692,0.00040334553362107294,-0.0007343295726137481,-0.0008490045931792479,0.0003443289893036962,-0.0005237072493934939,0.00031978154587661647,0.0005467321392701803,0.0003801105546308455,-0.0003282183152068331,0.0006571805943582225,-0.0003238323127447137,0.0005807000161735449,-0.0006987308564111698,0.0004835921784312048,0.000644087108294975,-0.0007141822370118775,0.0005064729304303761,-0.00042056687416926035,0.0006136944518835374,-0.0004692057601789353,-0.0005202862072827218,0.0005590830853713283,0.0004570798278351237,-0.0008223789413443823,2.132157578429637e-05,0.00041901331298513085,0.0006214256040796829,-0.00032015132367231233,-0.0003509749061353888,-0.00013640787064063224,0.0005755409466810407,-0.0005720135056216848,-0.0006141606875478718,-0.0005980892472407193,0.0003501993030454632,0.0006039280377912202,,,0.0003648147795953233,-0.00014131180065977045,-0.0006006331913897888,0.00033394944764640264,-0.0005139187579001861,0.0005046795375776511,-0.00030297972219248375,0.00033271965049276684,0.0002002343999032211,-7.184423371251131e-05,0.0004090354608900779,5.385468684492892e-06,0.0007142763177854959,-0.0007000184410469793,0.00020065242976808904,-0.0004133508830711309,0.00018778037404482053,-0.0009576786249713681,0.00021422795721144476,-0.001106705671728496,-0.00010992210505378629,-0.0003721632777506443,0.0007417200230521316,-0.0006449839554682842
65671eb3083c9be866dbb7cfef7f51e93efc123e,,,,,,,,,,,,,,,,,,0.0005391225502779594,-0.0004200616643427054,0.0006002579517794699,-0.0006662395212628417,0.0004385015108254674,-0.0007709993010991144,-0.0009086563048291952,0.00037747136715430164,-0.0006101948447266385,0.00036186287267503083,0.0006656387672964789,0.000315698548702545,-0.00030988207683167507,0.0007227190501974522,-0.00039796117422424913,0.0005742614765219208,-0.0007514808749152468,0.0004748839765261751,0.0006469596551569537,-0.0007141200336980575,0.00047867195256509604,-0.000496632416638851,0.000650746246715794,-0.0005087059064281026,-0.0005478728049107154,0.0005325478591334439,0.0005915634747967092,-0.000817423521934405,-6.17799748790185e-05,0.00036846901304615087,0.0006447585299435654,-0.00036172849139101595,-0.0003565996238761687,-0.00015013532017759272,0.0006126560909913546,-0.0005895916742591773,-0.0006496502737251726,-0.000666793571480788,0.00044070304870950277,0.0005714022352743397,-0.0005253766340205332,0.0007211705379300938,,,,,,,,,,,,,,,,,,,,,,,,
658134aa7bd3f4ee0ee15e6f8307572497621a12,,,,,,,,,,,,,,,,,,0.00019860938821463655,-0.00017233584351941227,0.00025458670530618824,-0.0002968605028169784,0.00010674945694490732,-0.00032086139348959266,-0.0003841785628717391,0.00021905228469315681,-0.00041952904158800537,3.3512281058243004e-05,0.0003646384117462106,9.52992245044275e-05,-0.00013457084087086603,0.00032026242342738883,-0.00010103200385882634,0.000397094669935849,-0.00036981248594075385,0.00024087181570611456,0.00031703753648224523,-0.0004291444412115869,0.00023867296469061243,-0.00029469031975471653,0.0004464066303963778,-0.0002910975902944566,-0.00022216784146133074,0.00021862989040426705,0.00029378937943748233,-0.0004128658155964223,0.00015992774045331707,7.169945634488673e-05,0.00026824842797783005,-0.00023655224708066616,-0.0004049761251736577,-0.00017625413886412363,0.00024220210246775234,-0.00031535608808209395,-0.0004900130797366106,-0.00048618446651735726,0.00038281308644347745,0.0003444357073211263,,,,,,,,,,,,,,,,,,,,,,,,,,
6596620123c024c8c0568d02bd54b97f89f1476f,,,,,,,,,,,,,,,,,,9.809168859621672e-05,-5.439676335214352e-05,0.00012694600483418672,-0.00015186815408115353,0.00010519793435960956,-0.00020675402907290594,-0.00023410588291614484,9.633297742354122e-05,-0.00013926746860039416,8.936165708238546e-05,0.0001324412538185954,0.00011918216690976364,-0.00010810337909563321,0.00016972760224794598,-7.428770954521677e-05,0.0001578266781504278,-0.00023480813187071498,0.00012636402562343722,0.00020657968083859278,-0.00021827021023801518,0.00016252086968762474,-0.00012515991573202695,0.0001814118628745154,-0.0001361968964911152,-0.00016169661429921,0.00015953322647780765,0.0002666979470513826,-0.00027694108060824984,2.663629743376434e-05,0.00015051090049335628,0.00021907230154484292,-0.0001952673737262399,-7.533635231747956e-05,-5.999808748727704e-05,0.00021813984587137794,-0.0002498188534691705,-0.00019450404805408748,-0.00015763196649017523,8.961462970608911e-05,0.00021299380278058232,,,,,,,,,,,,,,,,,,,,,,,,,,
65c5e90a49dad43088d59181d0f5490983d3d8e4,,,,,,,,,,,,,,,,,,9.993706246055717e-05,-5.661912016484765e-05,0.00015487588603934786,-0.00011081879123580186,0.00013667139343782734,-0.0002309678572161873,-0.00024890272294628233,0.00012664557967515715,-0.0001838220087626616,0.00011471196156757287,-3.979514371460518e-05,0.00011839854665493389,-0.00010589944486993123,0.00018358909955260938,-7.266620545575396e-05,0.00016675283707022544,-0.00022662689561859725,0.00015275966152510727,0.00022733414071040084,-0.00024118947443098224,0.00014262209547992075,-0.0001128564792201067,0.00019029786147831042,-0.00016078990782912784,-0.00019472704441851027,0.00018293837690393997,0.0001291825019773408,-0.0003066813492470091,8.068514068103269e-06,0.00014727155763115927,0.00015018391904288777,8.501984134745436e-05,-0.00023052506668624532,-2.089525399605136e-05,0.0003012845765591471,-0.00016848354987621892,-0.00021084340942066062,-0.00019012504430047114,1.578057542522635e-05,0.00021868389358710715,,,,,,,,,,,,,,,,,,,,,,,,,,
65f1a412fe1fef12613ef869c412ef1abaac8f6f,,,,,,,,,,,,,,,,,,9.453908630304996e-05,-7.793235795942e-05,0.00011485636007021365,-0.00011262634999107258,8.863339321149376e-05,-0.00014877245632378353,-0.00018584248529943798,8.863939653296426e-05,-0.00014155834476114852,6.45880935186954e-05,0.00010582701538155878,8.05822994966738e-05,-7.499334581427696e-05,0.00014232475757679393,-7.479133213625362e-05,0.0001266989929740816,-0.00017772655790157147,0.00012657833291606523,0.00013076648725506514,-0.0001632860104628623,0.00010500034030094124,-9.775268857846936e-05,0.0001791218052069143,-0.00010863500352513108,-0.000142278373728012,0.00012660608052819845,0.00013997342417820574,-0.0002215416463577307,9.332847960535066e-06,0.00010243505647955281,0.00016951349348643733,-0.00012598404882678332,-0.00010988116281453387,-3.0340236976021323e-05,0.00016816373470010407,-0.0001751849332880336,-0.00014175009602282029,-0.0001834524225947589,0.00015944939887218028,0.00012172495407743254,,,0.0011721433698778506,0.0018123893248110253,-0.0012072253312694172,0.0008458032623283591,-0.001400305251692522,0.0016812775055931343,-0.0013753367740006444,0.0005825171179195849,-0.00015430884156385086,-0.0011258356189330263,0.0018103869602492419,-0.00012040685252291629,0.004166944522249139,-0.0016695926703726724,0.0013334555459189785,-0.0009961335053125396,0.001438137382828391,-0.001881760480682513,0.0005367515614929823,-0.0027529764457869953,0.0011926505490310955,-0.0005134885238388925,0.0016724139305848227,-0.0025704700062711204
65f372d075cd390662958d3cbcd3094fdf11ce70,,,,,,,,,,,,,,,,,,0.00039993227799280817,-0.000384493480711017,0.0004775333696832194,-0.0005586519014059948,0.0003397813745824945,-0.0006357015872895083,-0.0007706569883207009,0.00034331374471173763,-0.0004373513895639359,0.0002636350965413009,0.0004947969049153248,0.00039258160166973603,-0.0002403061159237343,0.0006357107013497669,-0.00035009940904424843,0.00040071819906727655,-0.0006764332450995231,0.0006319714565444502,0.0005362968622156254,-0.0005588856316520362,0.00036270026274942544,-0.00048652638632994875,0.0004773759851530254,-0.0004337712734447341,-0.0004628672166572832,0.0005000637685552568,0.00043409014425178124,-0.0006093986355284564,-4.293571857343916e-05,0.000163838069589983,0.0005787421522209387,-0.0002614852414757256,-0.00023401217005509687,-0.00017776494473158806,0.0005402935939989128,-0.0005268397796273747,-0.0005431172500284468,-0.0005679990614982414,0.0004382784001615715,0.00045576593364265354,-0.0007396131519724768,0.0011168871874084327,,,,,,,,,,,,,,,,,,,,,,,,
66075296901e04fb3627e703f924f89201ab2c40,,,,,,,,,,,,,,,,,,-0.00013771928601114108,7.318258715966403e-05,-0.00019235339279376315,0.00020034397863248296,-0.00014988127003538266,0.00032070297144841365,0.00035493762613949143,-0.00014875756485955552,0.0002239546771305521,-0.00013703693606968682,-0.00023821621521857264,-0.00015540836148823588,0.00017439718642438845,-0.00025699105073538484,0.00010869102490439374,-0.0002515003859587614,0.00033092528734849974,-0.00021787507108281625,-0.00032853872638851083,0.000362728657553828,-0.0002576143639112621,0.00016375285061350875,-0.00035991482520636,0.0002389341260386616,0.0002886941887328108,-0.0002819648074802682,-0.00025048603237865625,0.0005026565066011946,3.5553323504068155e-05,-0.0003083434336413654,-0.0003541294466895173,0.0001556651586440646,0.00022925911741589547,5.9950265519403305e-05,-0.0003217020187381947,0.0003842516150940879,0.00037626973458840425,0.0003061171888826115,-0.00010027217111944548,-0.00038884204639847895,,,,,,,,,,,,,,,,,,,,,,,,,,
66128609e7251986f2c1d0fc0b339ae72a474bbc,,,,,,,,,,,,,,,,,,7.870133983550768e-05,-7.193059388140053e-05,9.617802677720362e-05,-0.00013389968219802977,4.292503247658513e-05,-0.00012264145852035764,-0.0001358650140142019,7.464539996492557e-05,-0.00012006252559312058,4.2628478901561886e-05,0.0001882978191480063,3.930347078730893e-05,-9.034378052558194e-05,0.00011653839929761127,-8.616987590023519e-05,0.00011017176375864926,-0.0001824818806750758,9.393928890870016e-05,0.00014307257340868642,-0.00015685242899048313,9.804353102345895e-05,-0.000121752867103833,0.0001737665800057878,-9.452154458558238e-05,-9.666146385789312e-05,2.1029055075939948e-05,0.0001475134783746949,-0.00015037191082167758,7.642122006649513e-06,4.0862855504476847e-05,0.00012884586803657067,-2.4326045600220184e-05,-0.0001063484311260534,-0.00010168563276433484,0.0001996630351513232,-0.00019575161347633283,-0.00012372843542850362,-0.0001713700001324405,0.00023075173907966695,8.678593872333206e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
6652fce2d7cd70ad024fbdf8bbe0e4937d0ab65e,,,,,,,,,,,,,,,,,,9.726729554691663e-05,-4.8489470447253185e-05,9.351587001621113e-05,-0.00011107209475866214,0.0001436430884329259,-0.0001063610215634475,-0.00015773638195292172,1.6457392260926833e-05,-1.3982450277852401e-05,9.809686729898655e-05,0.0003356450085951322,0.00012649104884701878,-3.4769150314247464e-05,0.00014787355592945126,-8.600774401390236e-05,0.00010891939376286348,-0.0001788266224670977,0.00014995416376511035,0.0001657198207503576,-0.0001618171368445915,0.00016430511885220497,-0.00011705406395660852,8.056639209942228e-05,-8.605158112457556e-05,-8.203092984946422e-05,9.708919682567568e-05,0.00014082136890953005,-0.00018799528809103426,3.3346779318549325e-08,1.3423419712760244e-05,0.0002762370928206807,-0.00041865015207503845,0.000162737091718255,-2.707773862365639e-05,8.710245029868287e-05,-0.0001289963863278187,-0.00011027776687889176,-9.677572843732208e-05,8.97471305568347e-05,0.00011907892240062073,,,-0.0029169109589893935,-0.07607434599074382,-0.007454495793546127,3.35444509343228e-05,0.009154841858625083,0.004019623604851286,-0.0005405455769235199,-0.002388888826655518,-0.016537617773730695,0.015867391277751226,0.00016756165272930647,0.00016205900836493569,-0.016230214379467235,-0.004422945748937455,-0.0010539879072035277,0.003390264855791679,-0.031311154320935806,0.01754526479360033,0.006988100281627521,0.00569584843789172,0.0068499206252819736,0.002110968716989731,0.0045449699401618965,-8.438200042045906e-06
6662319a17c3b4ff6b0c5e26b6d20315a9be9931,,,,,,,,,,,,,,,,,,0.00020175684438166527,-0.00016307006609573042,0.00025527803827152923,-0.00030439873535930773,0.00020270137859916093,-0.0003998066061116106,-0.00045256008706835694,0.0002192533609607154,-0.00030906956093507696,0.00016037920494975087,0.00019558085692719326,0.0002221589708187357,-0.000169578966560991,0.00034545244787525186,-0.00015176418744034252,0.0003536932137435508,-0.000423103555412417,0.0002288333414648447,0.00034861915464169565,-0.00037807327970731887,0.00023148521143459487,-0.00023751580298532227,0.00032992559056076697,-0.00025489141643831724,-0.0003033451966329855,0.0003024676372733893,0.0002360259937729557,-0.00042268603098079933,6.3980863231082434e-06,0.00023292511286994075,0.00036129063598781315,-0.00013204394678446646,-0.00018546514089564585,-0.0001017618703576638,0.0003702341057533296,-0.00032253413328210397,-0.000456690407109747,-0.00029887478041747606,-4.0175803433921525e-05,0.0003566676540926575,,,,,,,,,,,,,,,,,,,,,,,,,,
66a1f6837b63a50fc83fc8ae3f49fcf7984fdfc8,,,,,,,,,,,,,,,,,,6.0846434250244704e-05,-4.3104927024065245e-05,7.614434201754297e-05,-0.00011178756987849142,6.360646509720116e-05,-9.670442278787787e-05,-0.00013618943635977605,5.1863452335976565e-05,-8.530664198079231e-05,5.3766323990229956e-05,0.0001366576244311321,5.036745569294326e-05,-6.323169060997279e-05,0.00010227412035276674,-6.210820367137979e-05,0.0001190508566447733,-0.00014125312017138032,5.9127480221368955e-05,0.00011018500857064929,-0.00012368337043866832,9.868336678094691e-05,-6.518836473279896e-05,0.00011171598606456856,-8.764268465368151e-05,-8.629349284633165e-05,9.744196042910076e-05,0.00012071104024637369,-0.00015679594297819308,-3.395374587383363e-06,0.00011256278335990469,0.00011385792628705332,-4.6687977549463694e-05,-8.194896602846407e-05,-6.846303081443496e-06,0.00010810862903112167,-0.00012165621105203228,-0.00013014560858526933,-0.00012416694449967516,5.5308669801860216e-05,0.0001610134817094848,,,,,,,,,,,,,,,,,,,,,,,,,,
67281cb780728f8901e3a386cbb3a31d488bd71d,,,,,,,,,,,,,,,,,,4.837721004104514e-05,-3.7174318560753216e-05,6.219608815731393e-05,-9.069790659799968e-05,1.697493404822592e-05,-9.192345599315073e-05,-0.00010836491183289544,5.32301263728592e-05,-7.607305653735682e-05,1.365759984609351e-05,6.653948395198788e-05,1.411898767527438e-05,-4.532895533835634e-05,9.935227315766075e-05,-5.1875464455177416e-05,0.00010823013880266046,-0.0001389454565629384,0.00010754363403888813,9.840731203591944e-05,-0.00011666728808823625,5.863140516679961e-05,-8.27797214861752e-05,9.760270146135584e-05,-7.149711216604659e-05,-7.177296062526494e-05,6.65414083254179e-05,5.86742897224093e-05,-0.00012147914146793353,5.472584083210918e-05,5.8410906553631376e-05,7.72472184422493e-05,-9.22834987307053e-05,-0.00020000481090898074,-9.557827223348269e-06,0.0002696262652779054,-7.200968739711367e-05,-7.995750801573372e-05,-9.082828107329335e-05,5.503592462882087e-05,0.000150899868542396,,,,,,,,,,,,,,,,,,,,,,,,,,
67423b9a2991b2742c0eef978fb773e260567696,,,,,,,,,,,,,,,,,,0.00010564946540465103,-9.202350131011844e-05,0.00012710127195536222,-0.00012795583461110044,9.008798703282603e-05,-0.00019435143417620323,-0.00021359110214770762,8.212488100283957e-05,-0.00012464143737435647,6.168180686348199e-05,0.00019931816130545682,6.136242964749144e-05,-5.449819445931911e-05,0.00017745102387882588,-0.00010413212922164022,0.00015295638538084794,-0.00018395040444327,8.759414308496567e-05,0.00014770766590216995,-0.00019462197748423566,0.0001223433196857956,-0.00012628879564487573,0.00017545996995030789,-0.00011925336718677967,-0.00011800744013686863,0.0001416269799356114,0.0002041342185381647,-0.00019200231174556787,-2.0348672260723088e-05,0.0001063915544336271,0.00020134281244881403,-0.00011270855657124937,-6.494485433084857e-05,-3.337729474229913e-05,0.0001482061477630342,-0.00014720245370747402,-0.00017343467794265685,-0.00021037939821442404,0.00015697297191978794,0.00015223690920849656,,,0.0008489343026924603,-0.00038996427283331434,-0.0013308539990406001,0.001365196005399422,-0.0006499904030325256,0.001340490955970798,-0.0002623776074798267,0.0002774448441517014,0.0006167763662481573,-0.0006828855196761359,0.0014739796859494455,-9.065554393636758e-05,0.0014068012187720808,-0.001556991236520844,0.0008589382844783296,0.0005247726456774203,0.0005271986727002709,-0.0015580621692773485,0.0014967210942530684,-0.001720303802508843,0.001997039246679529,-0.001044972138338113,0.00034878931825740986,-0.001521554237752453
67491789d8e4e6f536108c7a156cac3a71038151,,,,,,,,,,,,,,,,,,0.00011376961306666594,-7.189391762331328e-05,0.0001317415356993398,-0.0001773793728796813,0.00011831639440809498,-0.00021099340731168636,-0.0002574992696674726,8.890695157032696e-05,-0.00013997202214900933,0.00010516158788505336,0.00024207612797125374,0.00014154370143534497,-0.00013964123806808876,0.00018394564644889867,-5.388640061569721e-05,0.00020555175883027054,-0.00022586526145135336,0.00013032106932205355,0.00020557695477268416,-0.00022328976380500722,0.00018408596182643443,-0.00011982975591704598,0.0002229821425479527,-0.0001855216182245204,-0.0001810029838841645,0.00019850008751093345,0.00020544454782310979,-0.00032694722502184075,3.0392630147477225e-05,0.00022114716825114662,0.00028924846952589584,-0.00020821376083265096,-0.00014535380649649668,7.719414017701902e-06,0.00025398087774103047,-0.00025549459707879156,-0.0002462679890111851,-0.00023936455127103684,0.00014313028664568304,0.00019848754097591777,,,,,,,,,,,,,,,,,,,,,,,,,,
6776e965db5af14e24008729a814b07065a33d34,,,,,,,,,,,,,,,,,,7.773942032185171e-05,-4.799638554018498e-05,8.793918083216e-05,-0.00010578942833932566,4.379068580377058e-05,-0.00014943032771371308,-0.00016979230494093615,7.262967369833795e-05,-7.230191847054933e-05,6.217230366109001e-05,0.0001425682061725447,0.00011644409421241521,-7.408547231402514e-05,0.000134279849949744,-3.112065135991623e-05,0.0001145690229334813,-0.00015917379144301277,0.00018146207528185553,0.00012346221546872486,-0.00013815707612125657,9.42930095880763e-05,-7.641907567721611e-05,0.0001319279532849705,-0.00011421567517562269,-0.0001286831946766886,0.00015486001950796614,0.0001239761926944829,-0.00018720063362594685,3.2817135933655683e-06,9.204666425369538e-05,0.0001764559994963927,-0.00016811365514647896,-5.431585675370833e-05,-1.5676581631102883e-05,0.00013404586045551658,-0.0001527905594564629,-0.00011297491444100898,-0.00015127892610570945,7.175713632287596e-05,0.00015848564540310047,,,,,,,,,,,,,,,,,,,,,,,,,,
678edea4f343a13935aa04e78168b69a79c91654,,,,,,,,,,,,,,,,,,0.00010173332287308387,-8.577535468946665e-05,0.00012644764073680955,-0.0001690592524244231,0.00010487911988286795,-0.00020322745189463635,-0.0002487055276359939,0.00010558578921838314,-0.00015386448519604749,8.685668299778844e-05,0.00010998652083972537,0.00011296991661307755,-0.00012532476919779623,0.00017794466097467376,-8.870675485358016e-05,0.0001568290616779498,-0.00022033231377422384,0.00013087916057826767,0.00020081175346145188,-0.00023578498206483468,0.00016629209382919096,-0.00011341445602249972,0.00018937102713451878,-0.0001298209429035409,-0.0001815037711805566,0.00017994081126743194,0.00013445823305200527,-0.00027144810517731736,1.4563678312139753e-05,0.0002209491585104294,0.00017636556657116823,-6.18552096760442e-05,-0.00013108693273133258,-3.2951046083645e-05,0.00020785619541459116,-0.00020874303614997706,-0.00018960865605180312,-0.00019469639480061273,5.501504490828555e-05,0.00021743386705147966,,,,,,,,,,,,,,,,,,,,,,,,,,
679632370013067eff3f3accf4f455c8a39aa933,,,,,,,,,,,,,,,,,,9.883858503678997e-05,-7.153291006285451e-05,0.00013228530874656043,-0.0001727234071396582,8.700409903804047e-05,-0.00018837442736256054,-0.00022935094040028354,9.906746557996634e-05,-0.00015191109913615904,8.43255859125915e-05,0.0001997572816347459,0.00011773816748944337,-0.00013169501904862062,0.00016428719870765582,-6.885642389909609e-05,0.00018082154010039438,-0.00024395176164206995,0.00015439655188874068,0.00019562920592955933,-0.00023560439174663377,0.00018558007681892906,-0.00012562376049751398,0.00020210839365282962,-0.00017605861717908292,-0.00014809670889233878,0.0001612552108380577,0.00017701335569426653,-0.00029253045127304166,1.3620700651702504e-05,0.00013218136877845232,0.0001615876433855992,-0.0001471602870440525,-0.00011504736749027151,-4.386677490456454e-05,0.00016103507691861223,-0.00020139058712200132,-0.00022324260510502274,-0.0002534687387621002,2.73979279739996e-05,0.00021975075082513373,,,,,,,,,,,,,,,,,,,,,,,,,,
