story,Crime_0,Crime_1,Crypto/net_0,Crypto/net_1,Inflation_0,Inflation_1,Politics_0,Politics_1,Politics_2,Politics_3,Public services_0,Public services_1,Public services_2,Public services_3,Public services_4,Public services_5,Public services_6,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5
b608d04d2fb16900b093c6e4a569015cdc21e96c,-0.00038612828031380587,0.00013551722845244374,,,,,,,,,,,,,,,,,,,,,
b610972514396ce4d92822b71f5bdc60eafa18a2,-0.00032527438511457,0.0005394019906287882,-0.001316168868070761,-0.0006026080042575657,0.003140092621315149,0.0063736730050613765,0.00014647456209465457,0.00032166230701978135,-0.0014111636936912648,0.014866545182111106,4.1862703009656524e-05,0.0006465984313136617,-8.389201951280163e-05,0.0014153449828443673,-0.0020683245922398547,-0.00023236388004086673,-0.0015628001417167612,0.005121242952474609,0.0004218093140775096,-0.0006598350738627266,-0.010959332769033246,-0.0007965525007964523,0.0007254142884209965
b6268ba76dd92cee5687029835db306cf365910b,-7.085258299372315e-05,0.009761710828925475,,,-0.001287108137526693,-0.0007530220909958182,-0.000632501259708334,-0.0003129261204075638,0.000575993554705692,-0.0015338727603549994,0.00011360690821181661,-0.004330908554325558,-0.00020870376654023834,-4.037524089465349e-05,0.00022925603008247566,-0.000277535450469335,0.00020822979580711713,-0.000726133882321086,-0.0011139413039400626,0.0012980852364926029,-0.0013657785909454584,0.0006897569144919252,-0.0021110128974930684
b62dd5245ca8e8ecaae2d7260e0108f0f623b014,-0.0003186116554107217,0.0004367268376718273,,,,,0.00012780042493088273,0.0035152027640238536,-0.0004502205062447657,0.002341609795586739,-4.1557572158737453e-07,6.1020207670755025e-05,-4.624908855326867e-05,8.623798270981844e-06,-0.00017561955356336627,-6.401245035587275e-05,-0.0004257125123245595,3.0154531181226056e-05,-0.0002949675039642316,-0.005915321498113447,-0.0001707267564931349,-0.0008155350488862527,0.0005559712107025323
b69d47e196555f6e63000eef9e4d1b4dfe60f584,-0.00011061166152759361,-5.938312878664542e-05,0.003444221832081763,-0.0002161216202470136,-0.0006299859545308949,-0.0007170268923097199,-8.119081672346674e-05,-8.050408355500578e-05,0.00012885681845294377,0.00033822124455019947,8.168807373968693e-05,-0.00026661408082255284,4.320415984769759e-05,-1.2951604487885649e-05,-0.0025209538336074633,-0.0018167307991941504,0.0007502592145450222,-9.090073979559219e-05,-0.0010569223611251958,0.0005860265316314891,-0.000999834671735187,7.302179125355914e-05,-0.0016408819509094643
b6e0763605611ad6ba0813b7ad739069c51d78fa,-5.960905137795297e-05,-5.2666226306146064e-05,,,,,-5.6622436178774666e-05,-7.353724784571353e-05,0.00012754659619260164,-0.0002044875931559423,9.70595082908115e-05,-4.144416983321006e-05,1.944549860652115e-05,-4.334671262919507e-05,0.0001215404898607709,-4.7056675299023994e-05,5.842084316008754e-05,,,,,,
b737d9830f1074b079f1ae298a0c05912ecbcf28,-0.00047597814048018565,0.00030047699565409854,,,,,4.605469529045653e-06,1.925428327792978e-05,-5.912845137694717e-05,0.0002514030832076153,,,,,,,,,,,,,
b73fc20239af4bb5be38e5d7f82f935306e5d72a,-2.96565893394853e-05,-0.0003604150537239404,0.00017624482310430665,0.0002056431256163976,-0.0005778710747273531,-0.0002535513082480598,-0.00013368233597161396,-0.00021991418781707928,0.0002815260855772344,-0.0005097798633774659,0.00012328134160093275,-0.00023481155711901723,0.00030102285018322576,-0.0002535318863185632,0.0005608971860454051,-6.112074253308837e-05,0.0003383437193643817,-4.691568974699335e-05,-0.0013422178971410144,0.00046069605702908265,-0.0003636507544918222,3.935150279127679e-05,-0.0006855405244919012
b7651667d37fe24d43b6aded6f0b588f619160cd,-1.3224066743420065e-05,-9.255169604165216e-05,,,,,-4.270088366096115e-05,-9.944091176074969e-05,0.0002143216970082477,-0.0002968504663249857,,,,,,,,,,,,,
b765a6c7fba3e8a32fef2eb03f6510392303fbeb,-0.00013018509631620358,-1.870738853830819e-05,0.00012089347460357009,9.962945239476177e-05,-0.00039114281114404937,-0.0002632199083456885,-0.00018489694783110816,-0.0015473158703635571,0.0009782818015915112,-0.0017298526986421513,0.00013764228893617432,-0.002523082992821775,6.200093485767302e-05,-0.0007289099967821648,0.005611481425891525,-0.009084225554556588,-0.0004440684810250667,0.00022953477584345156,-0.00012803481804780066,7.218651884527489e-05,-0.00048938144379473,-0.0002475821655880132,-0.0006283871583285121
b76b55d4c4d82186622a66b516116172269881a4,-1.3193145396319783e-05,-0.00019228461631882896,0.0002348460979732245,0.00028118664519499276,-0.0003704835424585957,0.00036348668159171416,-0.00013946097173149586,-0.00019498690251854112,0.00027650973684559813,-0.0005006924557153233,-4.753939018295747e-06,-0.00031864277353460085,0.00012793086932517985,-0.00019717982815180813,0.00036931107821718413,-0.00025958042196241556,0.00029798095024198253,0.0001876799859095523,1.5351067925103946e-05,-6.37129389570001e-05,-0.00022605609122457616,-0.0003311769335066643,-0.00026727277361346483
b78061291f01f8fd829931917ba2d49d46fdc47a,-6.304481793883084e-06,-0.00022956451278546613,0.00012098130974355981,0.00018541205884737877,,,-0.003098996997775648,-0.008080826870558111,0.00010380807844789424,-0.00031617219030609904,1.2230972401703017e-05,-9.806429696616757e-05,4.0490486495572045e-05,-0.00012220210770469664,0.00012647397687718504,-0.00017043002030381457,0.00031383380108902965,,,,,,
b7bc2859eedd34950eb7a0f862896dcbad41a50a,-0.0003244776246613318,-0.00012766611113041378,-0.00010421500669330818,4.0369404994088205e-05,-0.0006058596195147544,-0.0002341697260214022,0.0005487044758848736,-0.0002044372926389857,0.00024896019779645256,-0.00035715979411919495,0.00010786640303422768,-0.0002758651979336277,0.0001619079319741181,-0.00021671445090922908,0.00024996717072543284,-0.00024922775280745627,0.0003133850289683256,0.0007328367734821152,-0.000350922586019895,7.776497108437925e-05,-0.00029849102631988975,-0.0002954452728104835,-0.0005492410017089058
b7e00e6d1f237284166fbe5578cfdc39d7690f2c,2.9667005468436826e-05,-9.405244645568118e-05,,,,,-8.167250658704933e-05,-0.00013682089867889842,0.000349047304133623,-0.0006706830988996361,6.113621923587748e-05,-0.00027246226816880135,4.895898893075556e-05,-0.0002348351099606617,0.00030364136380905493,-0.00010124423249376516,0.0008460058420264264,-0.0016009183725977565,-0.0009902278104703412,0.016207692023019974,-0.0012354895034058667,0.0026196379016605814,-0.007091780256902631
