story,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Politics_14,Politics_15,Politics_16,Politics_pca_1d,Politics_pca_2d,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8,Russia_9,Russia_10,Russia_pca_1d,Russia_pca_2d,Public services_0,Public services_1,Public services_2,Public services_3,Public services_4,Public services_5,Public services_6,Public services_7,Public services_8,Public services_9,Public services_10,Public services_pca_1d,Public services_pca_2d,Crime_0,Crime_1,Crime_2,Crime_3,Crime_4,Crime_5,Crime_6,Crime_7,Crime_8,Crime_9,Crime_10,Crime_11,Crime_12,Crime_pca_1d,Crime_pca_2d,Crypto/net_0,Crypto/net_1,Crypto/net_2,Crypto/net_3,Crypto/net_4,Crypto/net_5,Crypto/net_pca_1d,Crypto/net_pca_2d,Inflation_0,Inflation_1,Inflation_2,Inflation_3,Inflation_4,Inflation_pca_1d,Inflation_pca_2d
electomania,-0.0380907344079451,0.0428718081758776,0.4771440069046148,0.1771552687636117,-0.06460369684879,-0.1609719540635245,-0.093200999788845,0.0402109221561063,-0.0841571789703479,-0.1437885155943446,-0.0968373875694216,0.0005408108853942,0.1657205039104781,-0.0234679154741378,0.1317539759335027,-0.0051315549655244,0.2343783701674102,0.3584595279837011,-0.00393855241276419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elmon,0.0158114711619676,0.2314995745435203,0.3367735168142728,0.0059299557538053,-0.7828043480186777,-0.3302090294050119,1.5839713258403227,0.8857404222973692,-0.8970758850403859,-0.0493050150685778,-0.2028532473974997,0.1461991190062174,0.0962481583659212,-0.1970258384151172,0.0827108213439666,-0.1306067388582745,-0.0709993048871217,7.493689589987845,0.9830946740027873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elplural,-0.0008740984704609,-0.0213230114362109,-0.021683388273179,-0.2356366240980144,0.073201655215156,0.0598416430122685,-0.0380669576519302,0.0381026442057304,-0.0482935594151775,-0.0160474873367958,-0.0297638980289901,0.0145908118613069,0.0626269234749691,-0.0185943053551176,0.0464981792622442,0.0127385948561177,0.0474725701246191,-0.3448405612658962,-1.3318208508567952,,,,,,,,,,,,,,-0.3228636204036187,-0.1150905095788301,-0.0882551950504482,0.0110872117813023,0.0180298406034329,-0.0449839048408805,0.0376730516743296,0.0495357546334771,-0.0833452248419319,0.156860251437924,-0.0967534158800696,0.32179736192125596,-0.3872875669383316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huffingtonpost,-0.0345244802683085,-0.0279951738539348,-0.0918270379160707,-0.0580937105375407,0.0375147169608933,0.0271254178304369,-0.0613324908940869,-0.0759252394851861,-0.0191014263449686,-0.0015157034124486,-0.0262783166558558,0.0370527798740437,0.0504864246306027,-0.0218219248901582,0.0148851943795535,-0.0178355037370497,-0.0034644556885202,-0.5499163708894705,-1.057603988003129,-0.151454684529251,0.1133901568804062,0.1899156764572885,0.2478921533106893,0.015376763004661,-0.3831859437596112,0.3019497834898758,0.4484962908237889,0.1499300899522603,0.3705717618115823,0.3843625588142469,0.9006976773625065,0.4551453578738391,-0.2250587696707165,-0.0569814502248639,0.0396820031516208,0.1333496920805175,-0.0714915187852587,-0.0868669920993307,-0.1867723181702975,-0.2279412636335319,0.2486254771847728,-0.064251104097968,-0.1328882357785172,-0.10360924617341154,-0.3218506349921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infolibre,-0.021669830319177,-0.0160803406388804,-0.1072064103379202,-0.2039026098064874,0.0537997549885786,0.0351494795863104,0.0107057664934336,0.0777629759760313,0.0085572863819903,-0.0046719574082978,0.0020143650871933,-0.1511384386270939,-0.0125007395503912,-0.018766963031379,-0.0232210732341958,-0.0200370384855858,0.0383331221194111,-0.36066919043770956,-1.0862132012921537,,,,,,,,,,,,,,-0.3104871242124283,0.1180788156760189,-0.1540620870191217,0.0094202564688534,0.0589538336944313,-0.112810599883208,-0.0009297286465291,0.0515479375816313,-0.0560582903233626,-0.1145396720202075,0.0394369233518182,0.06808858077084823,-0.2442304726882529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jotdown,-0.0160873010364343,1.5155806117902533,0.1982942392044919,0.3324394729285199,0.2411000827671062,-0.1936104681637293,-0.0326999795282965,-0.1216186921948817,0.347288549720534,0.2716175556848353,0.2673644191149701,-0.3215829810337404,-1.0168873636977815,2.8204007235789605,0.4248325855140786,0.3969931985542125,-1.1165646097652508,-4.854243202932739,9.64324104895126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lamarea,-0.04078135796425,-0.0315826505689987,-0.1559599072087368,-0.1362382890900671,-0.0516399276666517,0.0305551990884051,0.0207727953547951,0.2008023158053157,0.1964120630095545,0.064301422933354,-0.0086556680609314,0.0859440274728047,-0.0636338076781025,0.0095337001102711,0.0456883885967868,-0.0266231413863483,-0.0544730911085609,-0.13333741019142406,-0.9467642607761788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
larazon,2.464561435069641e-05,0.0392174485862293,0.2836792960124404,0.2328684223079454,-0.1181988733976913,-0.0821652727795361,-0.0661917045614501,0.000300348122142,0.0073880964110121,-0.0471719231684501,-0.0559301915987398,-0.0719616886132922,0.0555474063116474,0.092558468232874,0.0161259280039934,0.1241006814743113,-0.0410499759607942,-0.052201336110059025,0.39597948935513344,0.0600775224067957,0.4366104378305609,-0.2670352543496255,-0.2985870845151233,-0.3562946740930903,0.0171232820508348,-0.0545611715347373,-0.2462088014264134,-0.2022657343688826,-0.5844597430179959,0.1092608697041969,-0.005571162230668622,1.077450073187783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laregion,-0.0336661843585519,0.0135567181192251,0.1753628456828092,-0.0755421375396495,-0.0413811631007876,0.0676913959203066,-0.008927192440054,0.174036248489329,0.0270247112516205,-0.2463640939816533,0.5358727035982981,-0.4989319521870256,-0.321800743490568,0.1016244510669578,0.0751878139312399,-1.059699560964162,0.2461581169097327,-0.12082718882204467,0.4005636044287388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lavozdelsur,-0.0395434047791307,-0.0259594771697435,-0.0317337753130235,-0.1374135525074421,-0.0125207497853573,0.0270414573305608,0.0201455025313102,0.0314365986203171,-0.0277335478361699,-0.0464595523998608,0.0753938539385079,0.058114675398673,-0.0255888149517036,-0.0689378530776647,-0.0219928757849799,-0.1481806997399509,0.0913162918111612,-0.08403519234076876,-1.1205474084038953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marca,-0.0276407011870775,0.0021187775276512,0.2379529786734548,0.3105079171114197,0.0037530728486121,-0.0985442851256107,0.0446649301707023,-0.1726959209569984,-0.0285701992578657,-0.0160272409453443,-0.2346067356777885,0.064053945433186,-0.1298665047615311,0.225364670322353,0.3338906832713875,-0.4264949517078359,0.1924920365692574,-0.12597848055954894,0.5357067458889715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moncloa,3.635646275389353,-0.0304195051982557,-0.1517279215196939,0.1050576190829731,-0.0167227736104884,-0.0054989590754892,0.0069530794413754,-0.0383431960495281,-0.0076461469103125,-0.0005093906751334,0.0014016000535304,0.0038308748950863,-0.0010555156872673,-0.0062940847723015,-0.0047498094538801,-0.0070264765736035,-0.0070077956019465,-0.4794511540705758,-1.1106824222191845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naiz,-0.0404987476544841,-0.0157088485933418,-0.0778951944985675,-0.037604065692134,-0.0668656816812184,0.0677183277514391,0.1691273448139081,0.1705966127373372,0.0855690667026596,0.0087466096014138,0.1320600110623045,0.1168226476343686,0.0482767869543652,0.0811613235400598,0.0027871796471401,0.0773336965540187,-0.1329532240647825,0.18011601011894907,-0.6163647888553433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newtral,0.0125918972388448,0.0178193275368968,0.1284320489299169,-0.1831566429399932,0.0325525078335998,0.067413796141391,-0.0887865620334401,0.1875169274140303,0.0800501799188952,-0.2595937463775115,-0.0138694188613692,-0.1075741679541708,0.099844038394001,-0.0905706902767651,-0.0509813601902712,-0.0498094330403182,0.0489736398532531,-0.10869958200973079,-0.9931545719060164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noticiasdenavarra,-0.0498160149602309,-0.0382312182850224,-0.0822948774467852,-0.011596994640166,-0.0139509993409803,0.0400565315643727,-0.0700243409509395,0.0012999433394383,0.0192014821027448,0.0509790427492849,0.0202911109204633,0.0172511413342308,0.0542013570604263,0.010441019051128,-0.0294643383279806,0.1162916294313841,-0.0364972613766112,-0.45351092402682525,-0.8683963791328513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuevatribuna,-0.0261996325775173,0.051294485274546,0.0933133650257546,-0.0738496941606528,-0.1206232209473028,0.0026235419713138,0.0513264571183151,0.1465291081977671,0.2168872941867206,-0.2597379799666945,0.3128521789992171,-0.4050230223502707,0.2302113208150805,0.0009643223225627,0.0619219251279615,0.0120255688812633,-0.1006673367427512,-0.23118366071971594,-0.0658085639360079,,,,,,,,,,,,,,-0.2964035884376262,-0.0905079816792348,0.0562214521565218,0.229999631090137,-0.0709368368401966,-0.1283916696883466,-0.0327039817068367,0.0589950536573513,0.0988823905693817,-0.0351439158919526,-0.0955865528861865,0.2955201714430193,-0.67306598487143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threadreaderapp,-0.0644404443443167,-0.0422309739026997,-0.2156832462013674,0.0895166980270568,-0.1397749950624649,-0.0397642158808764,-0.0645603152408822,-0.062213434061659,0.0024382573297414,0.024807931340015,-0.0334403562809073,-0.0476123928868242,-0.0823191134858576,0.0379725355841673,0.0105443443506672,0.0110857399209291,0.0517011956572393,-0.2799415661163901,-0.5221535431974662,-0.3693738314726918,-0.4145600602486736,-0.3184341731675462,-0.1840219345853108,0.4924749062412527,0.2716343838981813,0.0676987926941288,0.0833306742336711,-0.3280205921239598,0.1977059166910281,-0.0541886918268259,-0.002303919645616923,-0.9762335997446351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
valenciaplaza,-0.0136070579588259,0.0369917809396945,0.204724591747104,-0.066820000805019,0.0244318261333151,-0.0046473571335621,-0.0397235676359267,0.2554827867063832,-0.0736363386575099,-0.0178276042657379,0.0523139521162976,-0.1338334186678013,-0.009620686732276,0.3565138464788542,0.0121437692698876,0.0470101534484675,-0.0712760448836437,-0.0231294682906683,0.09136395455965518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress,-0.102803747437545,-0.0508312859510936,-0.43855765008253,0.2753846745888254,-0.0818973336220086,0.0074221552398095,-0.1261296959012571,0.0247508211274972,0.0674248364495292,-0.1637551899287847,0.1156483040666479,-0.1220083965763852,0.1667362397249686,0.0764397796371419,0.1274162359720635,0.025071726086447,-0.1176201267961393,-0.47252986304985306,-0.3953539964926011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confilegal,0.0127938505220242,0.1386041509432492,1.0059216647162816,0.6180278461162627,-0.5016917716023747,-0.6032706954988749,-0.0485994917497218,0.1799473666648391,0.1433376476653943,-0.2648591689695061,-0.3767660656454129,-0.2260650591038207,-0.57956624863654,0.1514060462579592,0.7554184353850473,-0.7207789044100513,2.0406477924041204,2.0114935325718593,2.5276604461988605,,,,,,,,,,,,,,0.5889690248458868,0.3680563832115792,-0.6680173065745791,-0.0206945517591107,-0.0331603601236161,-0.3216394372935778,0.7641134268064609,0.7843493812691301,0.9934082969967052,0.4095598713819244,0.5940858188872546,-0.7252601316415327,4.509246119776274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
galiciapress,0.0299207714348364,0.0536572564823332,0.280583014233552,-0.2276241054787258,-0.0458873892152905,0.0016609682545427,0.0724405126800405,0.1968235993678395,0.0505007695884109,-0.2386146273514044,0.4811522205425867,-0.5567081329664931,-0.3759585238298132,-0.021270632846431,0.17871630899663,-0.7803590806116922,0.3444510033210318,-0.04982035096577158,0.2971706017138171,,,,,,,,,,,,,,0.0785946419365926,0.8383977609499149,0.4610585435934257,0.0974648703857263,0.6844011897193527,0.0328281771963089,-0.0690603505948431,0.2523285973400543,-0.0280505660862715,-0.0285935024937073,0.0478460503089261,-0.13006463124660608,-0.514037370683906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
as,-0.0116201748652728,-0.0243168782960921,-0.0105937950420625,0.1640066164505007,-0.1147714726075567,-0.0511523080765332,-0.1951538160061896,-0.2098096794738398,0.0167772860409313,-0.1519991238168258,-0.1997048296414198,0.0349677236662061,0.082221895419377,0.0835081175989831,0.3400424203347298,0.0110497859995606,0.4611210092759269,-0.43010106603643233,-0.4635667755380079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diariolarealidad,-0.0266424883194262,-0.00576442884392,-0.0539367491488371,0.1764577021755418,0.3630498903785083,0.1739391643566,0.4925182426778287,0.1466208035093785,0.0672074473227953,-0.2898005559329347,0.2321366857233897,-0.0876600955603088,0.4003589049106671,-0.4043586619568058,1.9503447845667177,1.501123555075646,0.597537416031619,-0.28211354934458854,-0.4030728626383961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elconfidencialdigital,0.0114590769275087,0.1775040407422293,1.05831982613203,0.3817612232330571,-0.3858582381858311,-0.2079570863959561,-0.3258961440332446,-0.0662780328806256,0.1926563796725187,-0.388760802446683,-0.4970680475775365,-0.8397143280804784,0.4290095048337518,-0.4050817489942612,-0.5429357944653487,0.356960288153782,0.1429299774440065,0.4444098573532344,1.255016433411765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
informacion,0.0627088316340499,0.053627676160972,0.3145158401526566,0.0614590638534799,-0.0522023712043615,-0.052618595696789,-0.0875701856981264,0.0904346917739163,0.0987752836247,-0.3044897552128636,-0.0412845395894133,-0.1351059147839735,0.0190505330201786,0.0267830938246902,0.2286193086130884,-0.0828909556080911,0.1239252969625798,-0.08859906405735356,0.1335889896338268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libertaddigital,0.0496413212861978,0.0489823054088877,0.5152292319841624,0.1838357676006504,-0.1430252808643471,-0.1720216912793934,-0.1696081325546469,-0.225527172015033,-0.0470947790008622,-0.0719114298854339,-0.1901282493257842,-0.0531979217533372,-0.1247953175999303,0.293677665768419,0.347774233612588,0.0155564090228975,-0.0105500293797727,-0.524667047980247,0.9899081543127922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nortes,0.0160195315354232,0.1196982290657408,0.4412345302789269,0.0288258761642493,-0.1929061450622288,-0.0702019180861669,0.1019143232309974,0.1803603347669125,0.145715937921434,-0.438793980171006,0.1434156312323754,-0.5422945745679623,0.0802828970648014,-0.0421477410155242,0.6193713850081215,-0.094979374163575,-0.7460609412500795,0.18441766313386102,1.4771869359415015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
politicaprosa,0.031636078366679,0.1243042053382571,-1.0441488182392284,-0.0445891466610909,0.2764543010408037,0.1390860938995723,-0.2084270291760205,-0.3293750658630138,-0.1411860536847118,0.0757102181254984,-0.2233064044129782,0.3686972864218523,0.0832940471985855,-0.6603186005568911,-0.0848869970906827,-0.0696268175572138,0.2725837993040806,-1.3586031834305776,-3.0211889844647355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
theguardian,-0.0157912020673088,0.0012362341322784,0.0692099399546935,-0.0702092975361931,0.1962153644320967,0.0948524683500516,-0.1073181170477061,0.1181422081505347,0.0550210071072254,-0.0830111558766386,-0.0183318427489467,-0.0659532984457228,0.191652646262495,-0.0492966044110445,0.283352954662272,-0.1337292663790261,0.158352863609288,-0.5117376644386434,-0.9672468232850752,-0.2191676501690633,0.011838852735122,-0.1602997722123564,-0.0620130170804924,0.4086897624961751,0.0981294551482682,-0.1806289976999148,0.0746754522032275,0.211788378091638,0.1933537831050432,0.0167810647796366,0.8695858108816669,-0.8127710492555132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vilaweb,-0.0306320087295823,0.2086533520637497,0.2906433474532863,0.1524653767424297,-0.970566403390256,-0.4995147823233882,1.8817964721927587,0.934457327666542,-1.106474685747313,-0.0216954147334889,-0.2530882684930953,0.2467442809418016,0.3140890612487292,-0.1609234966567113,0.0824435700169308,-0.1614089228885847,-0.2298202546979849,8.966742845827662,1.154745689844132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn,,,,,,,,,,,,,,,,,,,,-0.0551737612645645,-0.066688453467896,0.2666001223662831,0.2357919043794166,-0.1249431346423783,-0.4321393738531656,-0.0099128421674831,0.2103490762852022,0.1399064342137,0.0628171076990237,-0.1849076022971402,0.5206049072853287,0.3952047218716711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4904858379771802,-0.3450991336433493,-0.108501440906392,0.4749845451203974,0.0245218823366411,0.5355238509586802,1.160785267303061,-0.6771786602625056,,,,,,,
swissinfo,,,,,,,,,,,,,,,,,,,,0.070894032865953,0.2554689664914796,-0.0091021218605855,0.0220231849868967,-0.1950027497330199,-0.1140748897140846,-0.017696507180963,0.0404582943554486,0.0479240300500174,0.1526033004933642,-0.2851791933386081,0.682245055061891,-0.4361631789542424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw,,,,,,,,,,,,,,,,,,,,0.0346166638918406,0.3652269751474804,-0.0272428090661053,0.0872402248795834,-0.2104280055372271,0.0072484898467572,0.0968130033857383,-0.0939658969075731,-0.1697236765962234,0.0207215008208344,-0.4287774073891738,0.2207458146234225,-0.6954967150905647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msn,,,,,,,,,,,,,,,,,,,,-0.0727516566465804,0.3162779338218691,0.1011400935563238,0.0564765044481025,-0.3178036007838239,-0.1766092725869413,0.0031144898601778,0.0114469265685544,-0.0348188380971063,-0.2418463177649759,0.1787960623076545,0.2846123052993196,1.1377765678004843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newsweek,,,,,,,,,,,,,,,,,,,,-0.3107051836155226,-0.2583852635176465,0.243333703004118,0.1705218755240334,0.0225869063598413,-0.3848408189135215,-0.1211115610524565,-0.0210540611001658,0.0274387514771949,-0.3192079591914981,0.0055332173101773,-0.27039924710271307,1.2772282675637678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
politico,,,,,,,,,,,,,,,,,,,,-0.097365813255712,0.1294360052700485,-0.2260075575295556,-0.0481249314198556,0.2910618610138145,-0.086563540242012,0.1406922405000942,0.2403148244887905,0.1356049479100538,-0.4046529765046752,-0.4397996166532488,0.5563324386185886,-1.3086542426603538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reuters,,,,,,,,,,,,,,,,,,,,-0.1282276676146278,-0.0239146940303031,0.0189279297198216,0.1408121596596891,-0.1288673893804674,-0.1787461995769679,0.1158017057958488,-0.1637366408420495,-0.0977236170876559,0.0632709100754146,-0.288610910110413,-0.4223793272578728,-0.08954267985666081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apnews,,,,,,,,,,,,,,,,,,,,-0.1575475170055819,0.0996126242828437,0.323427565593169,0.4161488127877727,-0.0243160354101405,-0.219995384097742,-0.2298537700442191,0.2246039780409662,0.3224709141361483,0.1225191734301322,0.1109016937096802,1.0037340237977226,0.5537166193970734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diario-octubre,,,,,,,,,,,,,,,,,,,,-0.338000733504025,-0.8913720743018125,0.6164003948428478,0.167628653798587,-0.3458153290413058,-0.2597630678312977,-0.2044090374382224,-0.4142033674029016,-0.1966449740137087,-0.6341330362555033,0.6489582403786152,-2.218107231528474,3.737870570223139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euronews,,,,,,,,,,,,,,,,,,,,0.1745346813478502,0.525506153718778,-0.1155041168916705,-0.1072318357032159,-0.3279255859848696,-0.0437489891362794,0.0300294014829565,0.0671393459688304,0.4050393207908324,-0.2656301633287097,0.1275231618906798,0.7003047203434871,0.02407171539269681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
galaxiamilitar,,,,,,,,,,,,,,,,,,,,0.3512491000804323,1.1367779412792405,1.9906188451310152,-0.8279094480157771,1.0915082188295666,0.117715101434993,-0.1234882734554429,-0.1896010573216071,-0.0973284675132122,-6.241941634145542e-05,0.027291423559182,1.6728166529378738,-1.5567840713787906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nytimes,,,,,,,,,,,,,,,,,,,,-0.1780321191405777,-0.3646621756751408,0.1324976973156861,-0.0455934861977852,0.0692697151555048,-0.1272642408092386,-0.1463394973818062,0.3176517326761983,0.1919275599813491,0.1107734380320453,-0.0525450498792567,0.6319456582550034,-0.05369093374747549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rafaelpoch,,,,,,,,,,,,,,,,,,,,-0.4064382361422413,-1.2687649225334965,0.5196158659647037,-0.1452898648319186,-0.0760753967131433,0.5416251605492932,1.2455245182308667,-0.6043824972374722,0.8273485848835775,-0.2262415179375599,-0.5186261353884692,-5.71081738544934,-3.8516003052895607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rt,,,,,,,,,,,,,,,,,,,,-0.3496911683142926,-0.6926479190325575,0.6290333793086135,0.2015272843889188,-0.4014216906690494,-0.3210589697548477,-0.1699055341992771,-0.2861748910478761,-0.3507233897507286,-0.2625662450588346,0.5075658929671869,-1.5559352872819805,3.406293831374121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtonpost,,,,,,,,,,,,,,,,,,,,-0.3216753871666593,-0.2123632164454956,0.0446122873592463,0.2300689120161978,0.1822142340488047,-0.128178290681302,-0.2097307955650091,0.5183372120255967,0.2684984154098695,0.2225185370077051,0.3727275625509345,1.3625336712498841,0.5650202684914205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo,,,,,,,,,,,,,,,,,,,,0.0696530006934291,0.2737590075151967,0.3338033980608573,0.1183844240427532,-0.389827864721592,-0.1028739838241419,-0.148257460852924,0.0992401558431375,0.0481375878131571,0.0218477012435651,-0.0516635243930726,0.7412958976270428,0.5463550929091734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
revistaejercitos,,,,,,,,,,,,,,,,,,,,2.6698888490418247,-0.3135337788672929,-0.0951175652378836,0.111075287900667,0.1345875952096813,-0.019998824125952,-0.0091824945454541,-0.0564041797927454,0.019466395221025,0.0196486407820098,0.0385328410983736,1.5331259803525321,-0.6854710407968478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actualidad-rt,,,,,,,,,,,,,,,,,,,,-0.3032803255780139,-0.7113265357641864,0.4578579774445546,0.1090714446244496,-0.1367468856790678,-0.1514162062131049,-0.0788034831094349,-0.2913247981111423,0.0600920304917462,-0.1406046699074275,0.0650142194286716,-1.5889771720808519,1.160188300141548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xataka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4837214515279718,-0.2167424712873488,0.0482343022405946,-0.3391469191250708,0.2081560741322356,0.0923797972177509,0.6332581057884622,-0.2190032425682465,-0.4063855317002229,0.2586241127446936,-0.0093678577195908,1.176181756446323,0.24462395253165106,,,,,,,,,,,,,,,,-0.0238121237900306,0.3578066851367769,0.0251733971460269,0.042330614051783,-0.4007681956114224,0.1663636550603467,-0.05757309955555596,-0.2880333507301385,,,,,,,
elcorreogallego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3897143163404708,1.0195529155787182,0.9586718268925014,0.724258236305641,-1.2226852032339055,0.0563650600522304,0.3330950865847515,-0.1186729917416762,-0.2302946426503517,0.1288686430474859,0.088930098986613,0.18465270236666576,-4.8469479580201655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diariosur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2708688660684761,-0.2435261672163217,0.0244906512049753,-0.1013650889728961,-0.0858150719124112,0.3489389570621411,-0.0106351078932423,0.0067728466399987,-0.2809532410617822,0.0724194478661523,0.4000833353920763,0.4739490646196007,-0.0215402497393522,0.9556668805858094,-0.4461726092425164,,,,,,,,,,,,,,,
ultimahora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2946516954269851,-0.2695614344714755,0.3125854589301182,0.0768058663923675,-0.4999047780798256,0.2399378001413564,0.0102075904972319,-0.1886413114890433,-0.435592096966288,0.1006977267333453,-0.1898298593448737,0.4641013758343265,-0.0359815895847609,2.341855821987318,-0.8065592979395775,,,,,,,,,,,,,,,
telemadrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3630979505155653,-0.2190206306220471,0.109534180520655,0.129323974045519,-0.0048901956799474,0.1105747222175892,-0.1353545914668477,-0.0283777675194464,0.4688560899800297,0.0914063492936095,-0.3133570996705509,0.1462430335366277,-0.6649484969854896,-0.07948271395594758,0.10523163389236734,,,,,,,,,,,,,,,
diariodemallorca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5216392665485514,-0.345968286191588,0.0933459586770121,0.2538283728208189,-0.9304624820147948,-0.3014579275057075,-0.9522352462811902,-0.4783100373531999,0.3501623092702234,0.0338426467307813,0.3637452864307338,0.4436587868703145,0.7687669864834656,3.508280507512735,-3.322595717375426,,,,,,,,,,,,,,,
telecinco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1813953733767681,-0.1355763821253263,-0.132162837233884,0.0809561758351422,0.08839791054331,0.0563326395437961,-0.1239898066979999,-0.1839598511533633,0.1824122296970461,0.0613147452549518,-0.0238880791446764,-0.080420837412377,-0.2630322616438278,-0.7301419400907146,-0.060432916682020894,,,,,,,,,,,,,,,
diariodelamancha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.611856312437453,3.636414660025709,0.0282560460985557,-0.2808848491970887,0.1152291079980559,-0.0431505226963239,0.0982930880652298,-0.010440123808228,-0.0127784450874889,-0.0318750051502291,-0.0327765837966375,-0.0046618788790152,0.0325296481137441,2.529728604757497,7.207140997828309,,,,,,,,,,,,,,,
