story,Crime_0,Crime_1,Crime_2,Crime_3,Crime_4,Crime_5,Crime_6,Crime_7,Crime_8,Crime_9,Crime_10,Crime_11,Crime_12,Crypto/net_0,Crypto/net_1,Crypto/net_2,Crypto/net_3,Crypto/net_4,Crypto/net_5,Inflation_0,Inflation_1,Inflation_2,Inflation_3,Inflation_4,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Politics_14,Politics_15,Politics_16,Public services_0,Public services_1,Public services_2,Public services_3,Public services_4,Public services_5,Public services_6,Public services_7,Public services_8,Public services_9,Public services_10,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8,Russia_9,Russia_10
f65b4a29fef6471683e5ed2633b50a24216a5ebc,-0.37714083347438976,0.25498968960522567,0.7140931406410744,0.15289483116131905,0.13200451138857516,-0.09185914375062726,-0.4671595915026862,-0.26461220665179397,-0.33876744320068214,0.09023063647808686,0.19834183094917526,-0.20439609352246085,-0.08203686888939278,,,,,,,,,,,,-0.10217039777633241,-0.050194434206258604,0.037588934985808266,0.018773974829898604,0.28408097875513644,-0.05663084244275882,0.14952664646127206,-0.18008738882979666,1.3305274058637631e-05,0.1524811084953435,-0.04532710126363041,0.006978523876585054,-0.1489926432628841,-0.018698421765956562,0.08061480178768471,-0.060425229870880906,0.02258118391807765,-0.37192734960947205,0.12009700766292775,0.2466956534403747,-0.06753767953083338,0.35326913741480304,0.1219773481984182,-0.17414310215372994,0.01643592390364779,0.03845828250832371,0.11491356416367911,0.018658058961530232,,,,,,,,,,,
f66cb6e3cdd21ed977e2587fac421651c8d13137,-0.2507584311143239,0.17530405570261137,-0.31489101498044886,0.23617440101829953,-0.09935063736550223,-0.2778088299941581,-0.35328450781917514,-0.5161523385621837,-0.018597614372925297,-0.18919639749373574,0.2209055136270064,-0.21264802698124394,0.3869219887851411,,,,,,,-0.6525244420252244,-0.2703369900255832,-0.06646718934439536,0.20166013465661073,-0.29742076322516736,0.0020105857149093484,-0.03179279340463001,-0.09605176428027397,0.018443870051163044,0.016618939950493843,-0.04053708688291741,-0.004124503254568609,-0.1182506262070204,-0.011836933503164993,-0.03343776325479199,-0.0065330958030155525,-0.013371676964625994,-0.018978204115891184,0.009973700278253622,0.06705274571509803,0.05934239524376583,0.06387286409080102,0.02200599125644011,-0.14428967169599416,0.19376373238602135,-0.2077443284852385,0.06415669023064718,-0.02729921924186169,0.002386548450460398,-0.10512883304121859,0.019789188047006395,-0.09302948326856446,-0.029840473603405304,-0.31319069052866794,-0.0509663226304657,-0.28142556542681824,0.35101467691592014,0.5182852170935087,0.19562278414804327,-0.05108027086941423,0.25468747252148205,0.09202860039835586,-0.28605771764504623,0.012508162764776355
f67ca412e1cf326819b40f6d26048666421e4e90,0.28711423235289607,-0.37296414546714185,0.14882822044198715,-0.03980534875098995,-0.5636822737383087,-0.5757239929174307,-0.03262847259245258,0.4446871618666566,0.02384303876566797,-0.08492010543598268,-0.2765724982345253,0.15344338789895376,0.061918361761206936,1.235546561538075,0.2813711844989628,0.1334425979019376,0.20525798049097624,0.31973013656144417,-0.21297670747015432,,,,,,-0.07383858862606882,0.0705037108877485,0.055609944438792885,-0.16084423323041272,-0.27418737011297734,-0.05163623762330579,-0.0688071206805864,0.24529769356811676,0.4477261167515196,-0.24617361059502957,-0.0643995699835761,-0.28684870972690446,-0.05329116071814956,0.09305502458338541,0.3746932882492413,-0.15309902476575804,0.24080771844179097,0.40585815330706526,0.09469901238371117,-0.11296583540269166,-0.23142687227494696,0.30712947524891204,0.12464748241859128,0.08444614873437131,-0.45919171422166966,-0.09822750779071793,0.3326480563938414,0.06667727331409003,,,,,,,,,,,
f6a68f77ad14b443517b8366a81ecb6cdc50e3dd,0.2853499312043707,-0.2800381988519871,0.06909277451820667,0.33885357632984486,-0.015378185194621252,0.06660045513095253,0.006464305596706446,-0.07945845328399401,0.06242490767076284,-0.19749851831815354,0.0384689966185863,-0.28719623382865545,0.2737803439874723,0.05063520167978594,0.9263042749886936,-0.6265685997340722,-0.1792959036720573,0.41571500043009324,-0.23516915360009535,0.5155758270064166,0.12447458916168039,-0.8431553650182159,0.5221232548837995,-0.04665763259141386,0.12541177651420754,0.005276627920461214,0.6261744055255535,0.38551681034344604,-0.097996251056898,-0.2657076020103491,-0.16710359479910217,0.08288800001879365,0.0668751079169057,-0.09560913529498054,-0.1856123084891025,0.3614766661283895,-0.2619392726264206,-0.12067093420827242,-0.2712761859876868,-0.057843547783006516,0.31870491339136947,0.4426158612838914,0.21640748613971178,-0.07610799725674662,0.11723339879311168,-0.5582471564207928,0.27209784799107645,-0.394061695989716,0.006103754449697315,0.03056080414769641,0.5028473944396261,-0.16436371525599658,-0.2561611844289923,-0.13826141269906855,0.16768939346401188,0.34532726908464123,-0.19663849012080312,-0.05707203389668333,-0.11877887284551486,-0.12625824630753593,-0.005557123607142754,-0.04199661744243226,0.12423169267978981
f6dfc322e0ff5f58aef7dba604dcf158c10c7525,-0.13116495532573305,0.0022737768193719634,-0.12232101785841969,0.01025108027321069,-0.16972108682553586,-0.1326434476310722,0.07075258181472033,0.4150018840163743,-0.27949509629755664,-0.08536963228285414,0.017576985979587373,-0.31117898022909424,-0.15724616637276276,,,,,,,,,,,,0.11256309749278295,-0.0014134731641179986,0.13024582380125949,0.05601269091543789,-0.0031779740224742122,-0.14125548710468175,0.4692223716999793,0.17025271066322953,-0.17847302535937293,0.04542415312960057,-0.04919959174606166,0.10211719570916573,-0.0030612473499296382,0.013999922059101475,0.18144340215586072,0.16859656732998643,0.06570871623415146,,,,,,,,,,,,0.7236820105786366,0.10100897946410504,0.08258607504210454,-0.20715600160440298,-0.21162279686872948,0.028231355523390473,-0.1171989074556025,0.03565543231381206,0.0979088333679051,0.04146035783941633,-0.10208308747241027
f6e6e89655a7ff72c56b83559dbca3d9c9c313f6,-0.23187879841838363,0.057468750764655345,0.3238475690394922,-0.2925883174547143,0.23746510242017524,-0.12067078400122988,0.12524012438057514,0.0603071811528931,0.02964695369100167,-0.19521620801319503,0.3514955044507748,-0.15646932045808984,0.3032562344405668,,,,,,,,,,,,-0.09228112589594743,-0.032233370842858315,0.06442152347186164,-0.14050912160939028,0.21197977888485,0.01627980070822835,-0.053790623038556154,-0.07765861680173874,-0.030193041423784317,0.07756636910367148,-0.03509767764078764,0.015347455430340315,0.12140068852661165,-0.024429029372259003,-0.02635735312493026,-0.10488878085449387,-0.053235583650972224,0.11577042165692115,-0.1350892391079814,0.0783016525054141,-0.0037059250353248616,0.09010372651136185,-0.09895328991882958,-0.25502159401606905,0.1342763522815002,-0.19682560733195084,0.09933056967000382,-0.11911305811646015,-0.2575128669687495,-0.418115645015817,0.25003168079428817,-0.24378635633890156,0.1991021543582527,0.10539476459911176,-0.004129164381308326,0.009361392920849577,-0.20601615669842566,-0.07270931218165742,-0.17005869650545935
f72f67d75c8989e12ff57bb828a1b9c35ba230db,0.07939099551193075,-0.09766959552330531,0.3227559389618313,1.0451378328912728,0.27351833386509594,0.2546447741246645,0.5459741899119956,-0.17434592381558203,0.3008907881163455,-0.022908305721882696,0.13129918382309289,-0.3204851248382618,-0.11123752138638171,,,,,,,,,,,,-0.07913276359113333,0.05976512161732165,0.9837032640579105,0.5802351749257366,-0.28143333995889575,-0.45908399289228896,0.5595127946636915,0.06141777792616796,-0.2046036441575626,-0.13622359750422797,1.0100300304470833,0.8482554347739968,0.7723661760497471,-0.0987430175867969,0.2767893841243827,0.0250080077812457,-0.4441114186069241,-0.27078316990276374,0.2052046515530421,-0.6286580086290016,0.019219814456038146,-0.09262826476724836,0.4113108933712564,0.2996074882074576,-0.16028255468872063,-0.025932409913270307,-0.4755196078677151,0.10819149097362972,,,,,,,,,,,
f732017e078b85217411d77b0e006ca456fb439c,-0.014149602037624573,-0.13846903081832598,-0.1286005622328563,-0.370317397633679,-0.011364304201031508,-0.40486498117827474,0.2746623958191324,0.05209600195142946,0.21908065137943603,-0.3758335172138601,0.08090470050700552,0.36838798942638684,0.2427757215325652,,,,,,,,,,,,0.027842540161656392,-0.026102556461856066,-0.09891658820269074,-0.14326476386982737,-0.033197473542582775,-0.01646432098245558,0.07056956056305984,-0.003867474477700264,0.02468031369434874,-0.02889280502283148,-0.10299637017605454,-0.04626430410817202,0.08599353068480099,0.019984467597427353,0.05728646999290005,0.15224417811035387,0.05839891872712638,0.015567678783844286,0.03154649539806884,0.17293701184632582,0.19304462488211463,-0.27879010640774526,-0.18993580241832256,0.1861543208594092,-0.06020851925364126,-0.27527026930359455,-0.1061974262665715,0.05019416644738962,,,,,,,,,,,
f75ff56f7a77b208e666da437774ab43e66987a0,0.09357025958267796,-0.14682504842455268,-0.0020514314977672942,0.01268081891469767,-0.13307021448998835,0.016692513404432965,-0.1462754561258232,0.19823989138007253,0.14601748553388605,0.009926591094424647,0.06581968092928565,-0.1498903119518728,-0.5430653891995962,,,,,,,,,,,,0.31370769250020775,-0.05670324230904624,-0.08801249077091006,0.08696940439618565,0.16444803804653865,-0.03465858979123168,0.0023233507748445467,-0.14087972789562572,-0.05265038708835558,-0.05270877775566093,-0.12270874974866196,0.02403712662251449,0.026748979541973174,0.03165271659971948,0.0236884045522627,0.028733987842480244,0.02328723059257528,-0.013711790908830615,0.15593560474849893,0.12062687080289548,-0.15875508771549007,-0.31127666359020867,0.10227694234136463,-0.14715341636097823,0.08504435682419897,-0.017623124270874296,0.1307171691347065,0.005501735272087966,,,,,,,,,,,
f761e815031b71d496847ae08a8cf6a68f6934d0,-0.07805578012353932,-0.04869620019804368,-0.09043119258415447,-0.14976991405407022,-0.044085259847407805,0.02652594258702642,0.14812944007315207,-0.03184906268949976,-0.043088313973860384,0.10230644922362443,-0.11229167256658368,0.06660792298990206,-0.0009584391418547186,-0.35256607587418426,-0.02658719771556714,-0.35033183553941233,-0.35145726371255415,0.10099627162086697,0.020298117497364883,-0.35016013979504584,-0.17588001424919614,0.057594653041711234,0.03403616646061194,-0.09114507985773655,0.04671381741139693,-0.039913310319582604,-0.10072059084190833,-0.07448029395557848,-0.02408574568449296,0.027339327042752444,-0.0412725163289277,-0.01872736282912717,-0.0415528780146229,0.015062000513418545,-0.03603158605451701,-0.039083955919613195,-0.03878717234297587,0.03564544031850768,0.02515427684884858,-0.03710698639946351,0.006090301874441274,-0.15487285588502894,-0.163180880250111,0.20517030810285702,-0.10000580602674036,-0.13223013603735959,0.09661547985422395,-0.07171954755934648,0.021105379346040908,0.02633009416995445,0.1050457446740536,-0.033760879543281865,-0.22729334827297878,-0.028825646790441337,-0.23607132412767848,-0.20685964048430994,0.06529195886574679,0.14422058782791689,0.20065997927702606,-0.2019577483431593,0.26943642375386223,-0.17775335997355102,-0.21631477675696084
f8333cb2f150e84628acf6d39c5a1b53226f9453,-0.26408082187353066,0.12502553319752785,0.35564234544654,-0.1285914852003732,0.20211872993655028,0.1887139524699188,-0.04547154600292445,-0.10324440039080413,-0.2430299887303781,-0.11893512582023365,0.10284533099553171,0.035256287053940086,-0.46777127397679663,,,,,,,,,,,,-0.1193931834604478,0.031481234737657786,-0.17828581887230915,0.25802721131160333,-0.1657475810566423,-0.10913626179331422,0.0027058774346957973,-0.23051738090197468,0.0812696291259492,0.12847758794286557,0.2756026829710031,-0.14394376305037074,0.04077785578394257,0.4045251847828721,0.0969009097240274,0.06314839810464033,0.0099689044394264,,,,,,,,,,,,-0.24157341194509058,0.009543110281337747,-0.05020763513074224,-0.16398426743247393,0.4135840377029758,-0.0489596663404228,0.20205348467813974,0.12568880412098268,-0.05529459718278184,-0.02187397372637478,0.4537845697016088
f84cc066c57c3453682f972bb429052bfa3afcc2,-0.19286757863617324,0.006341511747708674,1.2499350981302715,-0.2356131186041642,0.4016863012897035,-0.47679510740336273,-0.08191215398386717,0.4391882676347978,-0.00583302871155518,0.133603373082901,-0.6834454992158322,-0.14827788289781943,0.7396094397264226,,,,,,,,,,,,-0.08275516459657528,0.18850291243631,0.4570907443616073,0.18935857206226747,-0.22263785563080093,-0.19801634960841868,0.013731836074783196,-0.13565861575546678,-0.02826142607249528,0.488224053123085,0.28783785562335173,-0.11429025876562288,0.10103379648487427,0.762698436983713,-0.03488404751063226,0.19372852447032773,-0.26738278608053784,,,,,,,,,,,,-0.12796146388256033,0.5542151008889488,0.760172037526494,0.12552992975540647,0.5030199324784641,0.8366228896518131,0.806632740718461,-0.02289588409958177,1.007241445704662,-0.2758999901326603,0.12524743658599682
f8798e865768a875c88a097ca403574e9367f64f,0.07344973594610689,-0.15617732251908573,-0.008908639897987325,-0.2740701155165302,0.08622447638595922,-0.18966741356305325,0.10845193629929281,-0.24770601753645427,0.5100290462819175,0.19359256464242608,-0.022417958610248593,-0.07087004857966814,-0.3378641097736041,,,,,,,,,,,,0.01141487254767471,-0.001902029337318408,0.09945917881443529,0.004498463816977626,0.21532223111592014,0.18000269539477637,0.096120131455111,-0.09969092573361672,-0.10487515992269097,0.16673980223762822,-0.16658827913476304,0.07074370513830965,-0.007936474433064623,0.06382741531713133,-0.0334029533245603,0.003680375693940334,0.01887438878374901,0.19591335377818805,0.14937399888860753,-0.12480425786304736,-0.3516093175648157,0.033062956433993575,-0.012076026333876113,-0.006817950542878189,0.24042829852804534,-0.25371556963348213,0.4221150144664448,-0.5335430910894617,0.008269360920348712,0.7605009824599834,0.665350956894694,0.027877127431413528,-0.030013728337186265,0.49909322236116066,-0.0428094874651137,0.11011160177153766,-0.12636637645860332,0.1954339950188944,0.006068847766272326
f8e0e46af32739a6b42d11ea33888f95698af638,0.47982472886617816,-0.4191831617492144,-0.02417103522683399,0.26355002558687884,-0.49272814014771893,-0.13681149218884966,-0.7832566791441372,-0.36373756658198675,0.3561573098734387,-0.20256704191404865,0.3607447866393182,0.13734003750140986,-0.05506335716677735,,,,,,,,,,,,0.1316093330501042,-0.011184363632312632,0.4261067104924072,0.048742853385741296,0.2518607718415583,-0.1141294668730604,-0.01830524720590158,-0.12231971781114702,0.0801294525181565,0.05242922171011572,0.2851454053792931,0.20748425074026175,-0.11548612509725661,-0.027770810037461357,-0.20711562586328247,0.04689657941831577,0.02478600562929374,,,,,,,,,,,,,,,,,,,,,,
f8e9fd0597943343e49bfb78cd7851e214c5f1f9,-0.3721877089269246,0.2615241529390511,0.13976310687462845,0.11771594457403803,0.059140281395750734,-0.03245096884683914,-0.2717854866240292,0.2016775296547443,-0.22952509231006277,0.052006223909650644,-0.01362522867230599,-0.27558192480439503,0.026612453156938463,,,,,,,0.0028335819587821383,-0.7488804154254689,-0.37902121641821374,0.7786368742979903,-0.2796262524764828,-0.07056408615150882,-0.03489379256888445,-0.1350674754995914,-0.07295743741111088,-0.06533658532754733,-0.011266765560690645,-0.1374589436240311,-0.008867662317372647,-0.04626890118539553,0.002408537704068996,-0.019041719763931805,0.04694656670367185,0.025848684065561747,0.04237138740856165,0.03348302135821999,-0.04003948978826716,0.04241009197252175,-0.3608717171779574,-0.14019003662009066,0.01677956507140376,-0.16287848917022738,0.03928506593892499,0.034514180533889945,-0.07602491628731381,0.008342087611402938,-0.08586175496533928,0.19526612800705434,-0.005202593699299241,-0.10092456254357954,0.609007005316921,-0.47020522763193473,-0.2810258814555511,-0.013568778931651948,-0.34252154854444355,0.2984518661966051,-0.12504902034540344,-0.30203671276983346,-0.579559029907525,-0.6672896424853496
f9453d6a1975dafd0f234cc7a81cd478a4aaf124,-0.20991464162568507,0.07951826009527109,0.20153450602405065,-0.20720648832190894,-0.2204659332316907,-0.12407053565397318,0.28811300875597473,-0.031145886395964762,0.24416928325327553,-0.24640421902086143,-0.22320708073125176,-0.19995878615035317,0.021912502852390516,0.9862798193562039,-0.15648172311295153,0.20050803461624858,-0.05947024648063068,0.019668297953682728,0.18889620611641567,0.07673708071091188,0.8990601427145535,0.14748572664499562,0.16873965367730676,0.09737428577905001,-0.010518707777767517,-0.032227781097477065,-0.24613072921688778,0.16082237965626153,-0.24444991567968316,-0.08792084766378824,0.07155216375780886,-0.18570927429138318,0.23599773664949544,-0.04364400483947301,0.0036261936601556166,-0.12521442890526435,0.0048478019907284954,-0.0626130293105093,-0.199807780339634,0.030486835134116732,0.002406526736028986,0.24783890931549263,-0.5421296539023795,0.20098690721780552,0.01890131758255247,0.2679417500923338,-0.19626514463153114,0.24187703914900083,-0.23253233973196002,-0.17070747263971373,0.11875377126976717,0.20479718862134616,,,,,,,,,,,
f96239aa9c7150e8e41acee2fcfcfd820a5a4dfa,0.15487165115801363,-0.22345755755072383,-0.4313387962304723,0.33444821491294946,0.8239400644465191,0.25545105499218207,-0.26751618438192387,0.318610063426697,0.1483219968832948,-0.3745096825710281,0.3240370962002049,-0.1170590427727731,-0.005367975203525757,,,,,,,,,,,,0.25842749806363374,-0.00923745943328851,0.36655596658003503,-0.22954810658602764,0.053389183233647185,-0.04434776016243461,-0.14097971994837905,0.003160860948986187,-0.0334893760020488,0.14215231422139038,-0.22740747271640935,0.09086043801291817,-0.00719411585720693,0.17374463718013672,0.0876360663685739,-0.009885699385434075,0.0904639095033814,0.5296253181616442,-0.6205513718482976,0.09993792772009655,0.1941771396793619,0.10152577453091148,-0.12622072645773874,0.23612238750510733,0.15736206762599608,0.3903905345381487,0.11469171998473214,0.13385389491395114,-0.0887248350108371,0.6670444028799977,-0.4362538348974473,0.08129905424115975,-0.07613626936271037,-0.2894730290970798,0.23824958544834776,-0.31654551558708743,-0.010404771519948433,-0.5731204109130097,-0.5105992906921087
f97e68723f7c5de85004b09c0a8d71d99073830c,0.2043091403225188,-0.35624334188467616,0.0332834821907298,-0.23458964146896494,0.04390407218819606,-0.21245850295612934,0.43360579979605324,0.5563422971212681,-0.24629199578935118,-0.25357400517185524,0.2677099510825624,-0.3865393178388625,-0.21078466503403528,,,,,,,,,,,,-0.08560808244744587,-0.03533175497422412,0.40140093228308577,0.16965519806044044,0.6916976565989018,-0.05618545677527296,0.19982587721548006,-0.2411494898874623,0.09688630175372807,0.6770069001906435,0.14467196951739994,-0.05970115490935719,-0.27456576298507657,-0.5448945243452379,0.05196118174241666,-0.07866881318536224,-0.044652040086524916,,,,,,,,,,,,-0.30969480696411905,0.06260739299600153,-0.22608311339794002,0.0472406923159502,0.14203193135842374,-0.2997478761020323,-0.17599151152630096,-0.3107704017063293,-0.16896442891097066,-0.27471850553570354,0.3506634357658026
f984b2a0792ff35f1242a3ad7015de25ecece1f8,-0.1401789380534994,0.08578795893430081,-0.2732408876503793,0.27976991735189666,-0.022108753120621175,-0.004832826799714339,-0.06305015535391535,0.15219588671405904,-0.15617432224273173,0.17087696828125556,0.02409338900039698,-0.1538808535206897,-0.07737820606908233,0.8715345801162541,0.024188500309797953,-0.1992014808977574,0.21995264647730234,0.05817095458257012,0.0022965419679566255,-0.30893574674139235,-0.07481996917121371,0.0031419962314966753,-0.1460651226670141,-0.0985203725642294,0.039868887772967355,0.11383082426007404,0.07169766684775732,-0.21358097331197537,0.07499461725036563,0.04966295337575247,-0.04095442267120766,0.07096754932716182,0.05463547047101587,-0.09320171792338611,-0.014681193556719197,-0.11044877486018591,0.11923307357284295,0.011353231118513897,0.023429549939351778,0.055298700808641583,-0.030681182273317432,-0.32188845176702363,-0.01080308393341519,-0.2407072459426547,0.05409070014083338,-0.02696864787744887,-0.15698443008802485,0.09396866739444036,-0.027910100444249592,-0.19697720792115753,-0.09672151773280992,-0.05278068718909278,-0.15472885623848848,0.20991752548024745,0.05866320833775523,-0.08217972164637671,-0.2811899945883612,-0.25807598314447766,0.2823774393991244,0.23286496707298726,-0.15317600192849362,0.08693148157748634,0.3706222012149927
f9d848900fcced4e00a7331e73ac9f84892ba1a9,0.6408621547069832,-0.5910877399459759,0.7038974363735457,0.6335553632450336,0.010620155861718937,0.5969604711425075,0.00475135436837857,0.5097385449866003,-0.4934233792320446,-0.01851752897463477,0.07201598863589656,-0.24067272051108338,-0.25983194497817497,,,,,,,,,,,,0.018005050722186475,-0.04145349990643873,0.05321394699953543,0.334046652039235,0.025773123757180955,0.15080306701122845,0.15617200447702695,-0.25056472957264225,0.1099930209547104,-0.14443160893529833,-0.17113231658015038,0.2563561223033729,0.03608067683482596,0.020793398633869267,0.0922905604952684,-0.20031559898808224,0.11577664913052833,,,,,,,,,,,,,,,,,,,,,,
fa407c9490a31b9689802e0a6c9fe3af2978e92f,2.0983565968009645,0.7677240504321502,0.4586442226215126,0.09314536672213401,-1.7050423335478317,0.04419588356712897,-1.0497378524434675,-0.8854041903422479,-0.3616301894411611,0.22194243921497264,0.46838018960693023,1.5194011709829935,0.8797781603325363,,,,,,,0.2841772895406882,-0.1652205114616343,0.18033252200112992,-0.4042978602094843,-0.13026196202269502,-0.08817144461946087,0.03306011799888159,0.6651203312763903,0.3036532975121608,-0.19985716576659787,-0.10063615793516587,-0.1345275132922818,-0.2276332168499575,-0.03418848554784334,-0.04797306832704559,-0.0360551205008213,0.08889040726981692,0.27398446750964034,-0.18504651390478963,-0.21329178295444867,0.10299547250754244,0.043626264254435394,1.1054764101349386,-0.3409957486531105,-0.5920297553188315,0.49779974191425747,-0.10003021773469357,-0.3653927433250487,-0.015307596311625754,0.15311131729961663,0.3745228480062206,-0.14785352669362786,0.6459535385790662,0.20083064595805383,0.3600247707015728,0.17330226255702771,-0.18539640000743468,-0.23482877751986178,0.010675107043464131,0.08682818966680148,0.2553968155037696,0.039116404419764425,0.39538469420431127,0.048326572420355096
fa4a03177255645134235a4846d2c7b01798abb3,0.24971728224185935,-0.36229727803888784,-0.07284796093240493,-0.23144697939786207,-0.05942651847693341,-0.09547152335624665,0.28535488838456663,0.11257134413720808,-0.10198632114015446,-0.03666847758439004,-0.11899071117215929,-0.1753663510472824,-0.17206829502210874,-0.06685205684389789,0.7392041543888677,0.24443555862609137,0.4425012792140337,0.3240169801395084,-0.3793718158199331,0.3769320232654489,-0.029952928266951322,0.642777222412282,-0.0908075302548404,-0.41635112448657036,-0.07140308709850467,0.04295780311428716,0.6713441700463545,0.04713569726625783,-0.030537696127378777,-0.1171328015003041,-0.1028393469520592,0.01877357495907951,-0.09401547392537105,-0.17246604814045818,-0.22266936854238584,-0.2623960942848605,-0.004228276530578467,-0.0163528372204802,-0.2813535375452923,-0.09289665506547745,-0.022599166716849205,0.28186526379618915,0.11910555405479746,-0.6897500701588848,-0.24812346979254973,-0.265294956573622,-0.2318523774938669,-0.0749463081309054,-0.3716996560825464,-0.05815328448783951,-0.11886093263292412,0.14226715976894402,,,,,,,,,,,
fa4f1991cf124e824590d3e553be17d52e76ff9b,-0.20090422070866967,0.1301326808815271,0.6611968044621152,-0.07312431000942199,0.46740821282108685,-0.14911723021766493,-0.4015218973542205,0.06006274060858445,-0.04041796865887436,0.1627424402743906,-0.14932947189251836,-0.048819322189535254,-0.17327926699181645,,,,,,,,,,,,0.08696213466497436,-0.058304813007274074,-0.1031425537660587,-0.053177820753399344,-0.12082418075746654,0.01101864554173549,-0.18233588190509908,0.0132775388869852,0.02725838996603696,0.019541038063987454,0.022431804191212178,0.02999693893819464,0.08149053604768967,0.012037416662638281,0.0028644407369382173,0.03463811680259142,-0.0033883282446789138,-0.018759662284833115,-0.05714266452770944,0.12836941116205544,0.3407087415398882,0.40139153923380544,-0.0862841214343253,0.01033801330089386,0.05290907503469391,-0.08832615628889426,-0.12558363954818025,-0.04870963147837015,,,,,,,,,,,
fafa9876f08c1370494ac237855f5ed12ba09a39,-0.24015101129973257,0.1470305262141596,-0.06634729400260839,-0.010002477594739273,-0.11768942810708959,0.08537638690366538,0.12985399513851628,-0.049218370993361765,-0.13631020922538192,-0.0152150758095019,-0.1562287634420875,0.16602267061446574,-0.13916283538397678,-0.36176690749144585,-0.21390062959699538,-0.18601668798434873,-0.5128316502549982,0.08220665823306822,0.11679196117448368,-0.331699466188111,0.050388683867230395,0.1255469995230482,-0.10289304431654218,0.1824318414101289,-0.08700699174226091,-0.030098245290053293,-0.03816343465549762,0.021820786817071773,0.12207935333001693,-0.03656203746202723,0.02414490521809607,-0.04019347312709962,0.0380231299070861,-0.02821638807566733,0.007084019459713254,0.04843860842495875,0.0025408809357808405,0.021977997347567595,-0.022729144203698225,0.05448962775466349,0.05559178660528144,-0.0851519201357724,-0.12441820359932972,0.03544976853496349,-0.09843434622480593,-0.02763323929788523,0.15866457203561604,-0.03941531590598209,-0.10246289027790549,0.02204322442128317,0.04697663612591317,-0.0282713774882748,-0.2450169969258204,0.004150053407204079,-0.38717146383013973,-0.08299794575782903,0.4667907497744392,0.20197641621393256,0.2628937693967555,0.38439663417635433,-0.34914005741714826,-0.4209404142612887,-0.11047155020779038
fb0472d98ecc8b677759eb2ae6606095bfe91b9f,0.6916730826537729,-0.6834300055377884,0.4542670072244515,0.12169495341141437,-1.0390747716615631,-0.17459137072519473,0.17303537692956839,0.6348283797111791,-0.350053730761008,0.1585363016565077,-0.4636687769702119,0.1331314041035003,-0.7430783642341124,,,,,,,,,,,,-0.1124796940460029,0.2277686676662794,0.3313483228307156,0.5481643277087624,-0.2622152128646665,-0.2803679108815078,-0.3555661108180062,-0.33011488031297,0.1335102316865522,-0.06853958193578753,-0.28961792820077475,-0.20591074554334945,-0.4158813086745073,1.1360569825779125,0.06435506850942446,0.19371816221455646,-0.9247809500207982,,,,,,,,,,,,,,,,,,,,,,
fb0e3712feeecfb6787db043cd61b8da6acdad4a,0.06741061780343088,-0.12439084074467281,-0.0411469713032416,0.11521838655333941,-0.2366996627077897,-0.02707895963636324,-0.2039265559665058,0.2885219727358678,-0.17123212441064217,-0.19952235463934484,-0.36341374058349435,-0.003332512471530139,0.0908632937837415,-0.18338827285322765,-0.33563188563912316,-0.03414714882986679,-0.30345028773482075,-0.0008334244699732445,0.0720307391611907,-0.21789311827319824,-0.06924320949191204,-0.0048847738317596605,0.0536659895804101,0.17670700630873432,-0.06289234823875813,-0.0387861425014604,-0.0479035272237512,-0.05001367423783959,-0.033165589536888265,-0.024791453128603504,-0.005602875497784264,0.05049293631211162,-0.05445210137135159,0.02457133176798101,-0.0316652544251563,-0.04249500968365893,-0.0073027628815726525,0.05213332147616603,0.0395736379348504,0.02800847428636737,0.041303016220020146,-0.022240450483063095,-0.16036399667126283,0.18882829204662677,0.03087688022494575,-0.0019002864265436966,-0.010800498832218107,0.0556111421505768,0.07170229584036207,0.17018805493647235,-0.13347268126099285,-0.018074268465936207,-0.22358629069145164,-0.18173497800795682,-0.025912482826446814,-0.15929227148186223,-0.03748790920957298,-0.10705543800635306,-0.3419528863418158,0.15455147218824172,0.07202840583112115,-0.15148482119096274,-0.6531790753568097
fb1f087153a3f71e79f434fd60c4f7db56aaafb6,-0.5659397230983,0.4946185898298947,-0.14798754198289418,0.02046710313389411,0.27588001591292566,0.1627442785397764,-0.1536019495202414,0.12376600103873588,-0.024806231747905035,-0.04013233773433294,0.04578283495205492,0.2801069848161966,-0.06827745802451786,-0.27271147543651236,-0.12113119792167222,-0.40294520083481933,0.13413640052413467,-0.01677365815533529,-0.8440107181718498,,,,,,0.05769142928131624,-0.024929484690010335,-0.11703128200678099,-0.20756136703572178,-0.03720185884014988,0.006181346571014377,0.004772339102801488,0.02949574433329095,0.034502696868341426,0.1811242708288264,0.0015450479393749113,-0.05188581871534568,0.04481435979678422,0.06614237922657229,0.028836720985022834,0.032210880186109646,0.004924778234819869,-0.006846943179750928,-0.02256013780403027,0.2791213349523226,-0.23897577607741907,0.06686309188560123,-0.18665883529956093,0.3213917611266958,-0.16444544264605915,-0.22242065989597834,-0.1466315635452874,0.12703947290843307,-0.23218573374267412,0.07506198519302153,-0.4015489157207471,-0.14818750504963507,0.3477085359916241,-0.017078494751926063,0.10974045054312281,0.3495164209167649,0.1570387411398282,-0.29031821177718325,-0.11925388922207018
